# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1614998522
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.600448
# Diagonal elements of inverse mass matrix:
# 0.0352813, 0.057412, 0.236375, 0.0125273, 0.141573, 0.415528
-45.7791,0.909312,0.600448,3,7,0,0.384338,1.38112,2.57351,0.134643,3.1785,0.37452,0.0965825,0.355025,0.384338,0.384338,0.384338,0.384338,0.37452,0.236076,0.236076,0.416419,0.416419,0.416419,0.416419,0.958352
-46.5228,0.912654,0.600448,3,7,0,0.395431,2.32707,2.20184,0.147463,1.87427,0.371275,0.0385866,0.351697,0.395431,0.395431,0.395431,0.395431,0.371275,0.255413,0.255413,0.44559,0.44559,0.44559,0.44559,0.846534
-45.5922,0.965927,0.600448,2,3,0,0.447488,1.82652,2.2386,0.154816,3.67462,0.357595,0.0720336,0.399782,0.447488,0.447488,0.447488,0.447488,0.357595,0.266283,0.266283,0.46166,0.46166,0.46166,0.46166,0.974641
-45.7028,0.965739,0.600448,3,7,0,0.426535,1.6644,1.98478,0.139822,2.43532,0.221833,0.0807448,0.367924,0.426535,0.426535,0.426535,0.426535,0.221833,0.243947,0.243947,0.428384,0.428384,0.428384,0.428384,0.91243
-45.4754,0.96927,0.600448,2,3,0,0.428617,1.83855,1.66186,0.139586,2.60554,0.397397,0.0681708,0.347271,0.428617,0.428617,0.428617,0.428617,0.397397,0.24359,0.24359,0.427845,0.427845,0.427845,0.427845,0.926136
-45.2026,0.740146,0.600448,2,3,0,0.435239,1.91444,1.10067,0.161241,2.1572,0.391516,0.0641649,0.290458,0.435239,0.435239,0.435239,0.435239,0.391516,0.275651,0.275651,0.475318,0.475318,0.475318,0.475318,0.884352
-47.0619,0.82908,0.600448,2,3,0,0.376079,2.26872,2.37746,0.151945,2.35443,0.21089,0.0389034,0.341184,0.376079,0.376079,0.376079,0.376079,0.21089,0.262057,0.262057,0.455441,0.455441,0.455441,0.455441,0.905052
-47.8963,0.883551,0.600448,3,7,0,0.353451,2.18282,2.45324,0.164782,1.87136,0.613664,0.0398419,0.323049,0.353451,0.353451,0.353451,0.353451,0.613664,0.280762,0.280762,0.482697,0.482697,0.482697,0.482697,0.846086
-47.6278,0.906242,0.600448,2,3,0,0.334326,1.8631,2.26441,0.179222,2.29099,0.55763,0.0518844,0.299592,0.334326,0.334326,0.334326,0.334326,0.55763,0.301237,0.301237,0.51173,0.51173,0.51173,0.51173,0.898834
-47.6739,0.978911,0.600448,2,3,0,0.395693,1.62231,2.50332,0.167039,2.31623,0.681026,0.0781266,0.363321,0.395693,0.395693,0.395693,0.395693,0.681026,0.284002,0.284002,0.487347,0.487347,0.487347,0.487347,0.901355
-50.5097,0.750304,0.600448,2,3,0,0.312262,1.83288,2.78975,0.161134,1.75025,0.78703,0.049947,0.293078,0.312262,0.312262,0.312262,0.312262,0.78703,0.275496,0.275496,0.475094,0.475094,0.475094,0.475094,0.826269
-49.2723,0.881512,0.600448,3,7,0,0.439475,1.44604,2.25817,0.128605,5.40678,0.160466,0.103497,0.393531,0.439475,0.439475,0.439475,0.439475,0.160466,0.226794,0.226794,0.402153,0.402153,0.402153,0.402153,0.995514
-47.1206,0.99983,0.600448,3,7,0,0.347509,1.7629,1.9432,0.173994,3.07709,0.561491,0.0596138,0.29773,0.347509,0.347509,0.347509,0.347509,0.561491,0.293893,0.293893,0.501412,0.501412,0.501412,0.501412,0.953907
-46.9646,0.906765,0.600448,3,7,0,0.458976,2.21349,1.96472,0.187305,1.96296,0.421734,0.0501747,0.39463,0.458976,0.458976,0.458976,0.458976,0.421734,0.312443,0.312443,0.527266,0.527266,0.527266,0.527266,0.859559
-46.913,0.931938,0.600448,3,7,0,0.457393,1.9524,1.5227,0.135245,5.07244,0.295721,0.0649194,0.357626,0.457393,0.457393,0.457393,0.457393,0.295721,0.236994,0.236994,0.417822,0.417822,0.417822,0.417822,0.993733
-46.0474,0.823221,0.600448,2,3,0,0.447783,2.22597,2.06208,0.150121,4.0341,0.36203,0.0483436,0.39083,0.447783,0.447783,0.447783,0.447783,0.36203,0.25936,0.25936,0.451453,0.451453,0.451453,0.451453,0.982298
-46.804,0.869843,0.600448,2,3,0,0.414414,1.43396,1.42899,0.144995,3.67155,0.14706,0.0987813,0.315142,0.414414,0.414414,0.414414,0.414414,0.14706,0.251729,0.251729,0.44009,0.44009,0.44009,0.44009,0.974563
-46.8337,0.941533,0.600448,2,3,0,0.461232,1.26573,1.06162,0.14892,4.06626,0.308776,0.130083,0.301695,0.461232,0.461232,0.461232,0.461232,0.308776,0.25758,0.25758,0.448813,0.448813,0.448813,0.448813,0.982859
-46.5072,0.911698,0.600448,3,7,0,0.403328,1.73176,2.81127,0.181074,1.83872,0.494885,0.0713782,0.379076,0.403328,0.403328,0.403328,0.403328,0.494885,0.303821,0.303821,0.515335,0.515335,0.515335,0.515335,0.840979
-46.6511,0.88071,0.600448,3,7,0,0.39694,1.96881,1.337,0.145459,5.05465,0.343033,0.0554221,0.292691,0.39694,0.39694,0.39694,0.39694,0.343033,0.252423,0.252423,0.441129,0.441129,0.441129,0.441129,0.99362
-46.2258,0.901681,0.600448,2,3,0,0.392903,2.02101,1.92672,0.134103,3.64895,0.273966,0.052068,0.335686,0.392903,0.392903,0.392903,0.392903,0.273966,0.23525,0.23525,0.415158,0.415158,0.415158,0.415158,0.973981
-44.9133,0.931777,0.600448,2,3,0,0.417453,1.58321,1.8468,0.148334,3.57243,0.263382,0.0857091,0.351603,0.417453,0.417453,0.417453,0.417453,0.263382,0.25671,0.25671,0.44752,0.44752,0.44752,0.44752,0.971912
-46.0392,0.898034,0.600448,2,3,0,0.369259,1.62086,2.91865,0.135665,2.37877,0.333795,0.0730131,0.349317,0.369259,0.369259,0.369259,0.369259,0.333795,0.237635,0.237635,0.418799,0.418799,0.418799,0.418799,0.907335
-47.1201,0.858593,0.600448,3,7,0,0.360154,0.954044,1.16395,0.147877,2.21405,0.286462,0.138724,0.247696,0.360154,0.360154,0.360154,0.360154,0.286462,0.256029,0.256029,0.446507,0.446507,0.446507,0.446507,0.890743
-48.3283,0.565323,0.600448,3,7,0,0.359071,2.35771,3.17914,0.162076,3.05498,0.602534,0.0339815,0.344126,0.359071,0.359071,0.359071,0.359071,0.602534,0.27686,0.27686,0.477069,0.477069,0.477069,0.477069,0.952876
-48.0531,0.985138,0.600448,2,3,0,0.396371,1.95424,3.68242,0.157537,1.67298,0.552468,0.0561544,0.386397,0.396371,0.396371,0.396371,0.396371,0.552468,0.270266,0.270266,0.467488,0.467488,0.467488,0.467488,0.812313
-46.9247,0.997404,0.600448,3,7,0,0.402351,1.61818,4.10318,0.172803,1.88683,0.463835,0.0797699,0.395704,0.402351,0.402351,0.402351,0.402351,0.463835,0.292209,0.292209,0.499031,0.499031,0.499031,0.499031,0.848448
-48.8068,0.849039,0.600448,2,3,0,0.432933,1.31564,1.98279,0.167407,3.55991,0.0937831,0.116157,0.373325,0.432933,0.432933,0.432933,0.432933,0.0937831,0.284529,0.284529,0.488102,0.488102,0.488102,0.488102,0.971558
-49.082,0.974007,0.600448,3,7,0,0.327635,0.813047,2.60839,0.14072,1.87875,0.575212,0.145308,0.303504,0.327635,0.327635,0.327635,0.327635,0.575212,0.245303,0.245303,0.430433,0.430433,0.430433,0.430433,0.847219
-47.855,0.924691,0.600448,2,3,0,0.323221,0.815505,2.36861,0.158408,1.94128,0.572868,0.142998,0.292964,0.323221,0.323221,0.323221,0.323221,0.572868,0.271536,0.271536,0.46934,0.46934,0.46934,0.46934,0.85648
-48.383,0.814045,0.600448,3,7,0,0.404193,2.09999,1.76409,0.157504,5.97633,0.572641,0.0494964,0.334938,0.404193,0.404193,0.404193,0.404193,0.572641,0.270217,0.270217,0.467417,0.467417,0.467417,0.467417,0.997462
-48.7144,0.952112,0.600448,3,7,0,0.319112,0.899682,2.52308,0.160961,1.55313,0.252536,0.129782,0.293515,0.319112,0.319112,0.319112,0.319112,0.252536,0.275246,0.275246,0.474731,0.474731,0.474731,0.474731,0.788415
-45.6733,1,0.600448,2,3,0,0.364575,1.06354,2.02291,0.159545,2.24881,0.467341,0.125862,0.316353,0.364575,0.364575,0.364575,0.364575,0.467341,0.27319,0.27319,0.471747,0.471747,0.471747,0.471747,0.894475
-46.6137,0.890118,0.600448,3,7,0,0.411733,1.46414,2.36169,0.153864,2.41087,0.132704,0.095224,0.372923,0.411733,0.411733,0.411733,0.411733,0.132704,0.264884,0.264884,0.459605,0.459605,0.459605,0.459605,0.910263
-46.7582,0.961014,0.600448,3,7,0,0.411268,1.93417,1.18374,0.165293,3.20784,0.57951,0.0594462,0.285366,0.411268,0.411268,0.411268,0.411268,0.57951,0.281498,0.281498,0.483755,0.483755,0.483755,0.483755,0.959556
-46.2509,0.983181,0.600448,2,3,0,0.388694,1.37242,1.48922,0.156538,1.57556,0.423788,0.0985309,0.301025,0.388694,0.388694,0.388694,0.388694,0.423788,0.268805,0.268805,0.465354,0.465354,0.465354,0.465354,0.793109
-45.3515,0.907769,0.600448,3,5,0,0.379168,1.26949,2.66477,0.146874,2.45272,0.402403,0.106536,0.352772,0.379168,0.379168,0.379168,0.379168,0.402403,0.254536,0.254536,0.444284,0.444284,0.444284,0.444284,0.913941
-45.546,0.877053,0.600448,2,3,0,0.371673,1.20431,1.99677,0.144431,4.06706,0.329797,0.111465,0.32121,0.371673,0.371673,0.371673,0.371673,0.329797,0.250884,0.250884,0.438825,0.438825,0.438825,0.438825,0.982872
-48.803,0.584349,0.600448,2,3,0,0.327803,1.27713,1.91415,0.157149,5.55645,0.299623,0.0914037,0.279463,0.327803,0.327803,0.327803,0.327803,0.299623,0.269698,0.269698,0.466659,0.466659,0.466659,0.466659,0.996138
-45.6161,1,0.600448,3,7,0,0.426468,1.61948,2.88368,0.158528,3.91233,0.30475,0.0844414,0.402616,0.426468,0.426468,0.426468,0.426468,0.30475,0.27171,0.27171,0.469594,0.469594,0.469594,0.469594,0.980006
-47.6671,0.885302,0.600448,2,3,0,0.431363,1.48748,3.34158,0.145137,5.52474,0.31451,0.097463,0.416101,0.431363,0.431363,0.431363,0.431363,0.31451,0.251942,0.251942,0.440409,0.440409,0.440409,0.440409,0.996013
-46.0082,1,0.600448,3,7,0,0.332885,1.18117,2.694,0.157898,2.35652,0.315763,0.102169,0.310379,0.332885,0.332885,0.332885,0.332885,0.315763,0.270791,0.270791,0.468255,0.468255,0.468255,0.468255,0.905251
-46.7569,0.814398,0.600448,3,7,0,0.43863,1.31735,1.16802,0.136953,2.31678,0.366934,0.117484,0.302223,0.43863,0.43863,0.43863,0.43863,0.366934,0.239596,0.239596,0.421786,0.421786,0.421786,0.421786,0.901409
-46.4206,1,0.600448,3,7,0,0.418365,2.30733,2.02759,0.177651,3.33502,0.282607,0.0416386,0.363287,0.418365,0.418365,0.418365,0.418365,0.282607,0.299039,0.299039,0.508653,0.508653,0.508653,0.508653,0.964386
-47.0041,1,0.600448,2,3,0,0.447,2.34982,2.38669,0.173324,3.96863,0.244054,0.0426378,0.405906,0.447,0.447,0.447,0.447,0.244054,0.292946,0.292946,0.500074,0.500074,0.500074,0.500074,0.981101
-45.572,0.986992,0.600448,3,7,0,0.403483,1.44102,2.27092,0.145701,4.03086,0.22531,0.0954985,0.361837,0.403483,0.403483,0.403483,0.403483,0.22531,0.252785,0.252785,0.44167,0.44167,0.44167,0.44167,0.982241
-45.7223,0.904719,0.600448,3,7,0,0.389033,1.41045,3.05886,0.184956,2.22291,0.352625,0.0949372,0.370771,0.389033,0.389033,0.389033,0.389033,0.352625,0.309205,0.309205,0.522803,0.522803,0.522803,0.522803,0.891707
-46.6613,0.95186,0.600448,3,7,0,0.422818,2.35752,1.67738,0.144518,3.20605,0.514819,0.0400217,0.343809,0.422818,0.422818,0.422818,0.422818,0.514819,0.251015,0.251015,0.439022,0.439022,0.439022,0.439022,0.959484
-50.1097,0.866655,0.600448,3,7,0,0.380521,1.67508,1.46244,0.131407,8.60831,0.373151,0.0712693,0.292365,0.380521,0.380521,0.380521,0.380521,0.373151,0.231115,0.231115,0.408816,0.408816,0.408816,0.408816,0.999817
-52.2942,0.926083,0.600448,3,7,0,0.397267,1.30819,1.84058,0.114856,8.68264,0.334735,0.107385,0.334211,0.397267,0.397267,0.397267,0.397267,0.334735,0.205237,0.205237,0.368352,0.368352,0.368352,0.368352,0.99983
-46.5532,0.988974,0.600448,2,3,0,0.443599,1.75789,1.72578,0.147351,5.42069,0.371892,0.0764798,0.364623,0.443599,0.443599,0.443599,0.443599,0.371892,0.255247,0.255247,0.445342,0.445342,0.445342,0.445342,0.995576
-46.6927,0.982665,0.600448,2,3,0,0.448766,1.79031,1.82691,0.138237,4.58649,0.395931,0.0749026,0.376555,0.448766,0.448766,0.448766,0.448766,0.395931,0.241546,0.241546,0.424748,0.424748,0.424748,0.424748,0.989811
-47.5046,0.954558,0.600448,3,7,0,0.423872,2.43801,1.67503,0.185477,1.54207,0.221071,0.0370188,0.344479,0.423872,0.423872,0.423872,0.423872,0.221071,0.309924,0.309924,0.523795,0.523795,0.523795,0.523795,0.786063
-47.1125,0.829682,0.600448,3,7,0,0.367696,2.0494,1.53075,0.170594,1.8978,0.251339,0.0473637,0.288137,0.367696,0.367696,0.367696,0.367696,0.251339,0.289075,0.289075,0.494586,0.494586,0.494586,0.494586,0.850101
-46.4023,0.991193,0.600448,3,7,0,0.371712,1.85596,1.23868,0.151748,3.45957,0.365122,0.0580996,0.264002,0.371712,0.371712,0.371712,0.371712,0.365122,0.261768,0.261768,0.455013,0.455013,0.455013,0.455013,0.968557
-45.2821,1,0.600448,2,3,0,0.450431,1.68136,1.41102,0.157685,3.65341,0.359763,0.0838348,0.340573,0.450431,0.450431,0.450431,0.450431,0.359763,0.27048,0.27048,0.467801,0.467801,0.467801,0.467801,0.974097
-45.3655,0.975869,0.600448,3,7,0,0.373419,1.80809,1.76331,0.158222,2.20721,0.47246,0.0612283,0.309386,0.373419,0.373419,0.373419,0.373419,0.47246,0.271265,0.271265,0.468945,0.468945,0.468945,0.468945,0.889993
-46.097,0.905348,0.600448,2,3,0,0.389313,1.72512,1.84949,0.164712,2.54238,0.592487,0.0693571,0.328068,0.389313,0.389313,0.389313,0.389313,0.592487,0.280662,0.280662,0.482553,0.482553,0.482553,0.482553,0.921321
-45.2461,0.969988,0.600448,3,7,0,0.412919,1.49114,2.54447,0.172409,3.01515,0.249621,0.0929541,0.380498,0.412919,0.412919,0.412919,0.412919,0.249621,0.291651,0.291651,0.498241,0.498241,0.498241,0.498241,0.950962
-45.2461,0.816093,0.600448,3,7,0,0.412919,1.49114,2.54447,0.172409,3.01515,0.249621,0.0929541,0.380498,0.412919,0.412919,0.412919,0.412919,0.249621,0.291651,0.291651,0.498241,0.498241,0.498241,0.498241,0.950962
-46.6479,0.69278,0.600448,3,7,0,0.347757,1.53169,1.41117,0.15667,2.47585,0.29767,0.0751742,0.262954,0.347757,0.347757,0.347757,0.347757,0.29767,0.268998,0.268998,0.465636,0.465636,0.465636,0.465636,0.915909
-44.8072,1,0.600448,2,3,0,0.391592,1.62119,1.3979,0.165478,2.39418,0.363025,0.0774034,0.294824,0.391592,0.391592,0.391592,0.391592,0.363025,0.281763,0.281763,0.484135,0.484135,0.484135,0.484135,0.908752
-45.4144,0.878496,0.600448,3,5,0,0.404522,1.28713,1.22652,0.164736,2.61558,0.241785,0.111673,0.285871,0.404522,0.404522,0.404522,0.404522,0.241785,0.280697,0.280697,0.482603,0.482603,0.482603,0.482603,0.926874
-45.7764,0.995103,0.600448,3,7,0,0.362108,1.15362,3.95042,0.161956,2.35249,0.355219,0.114242,0.355138,0.362108,0.362108,0.362108,0.362108,0.355219,0.276687,0.276687,0.476818,0.476818,0.476818,0.476818,0.904868
-47.6248,0.848426,0.600448,3,7,0,0.35672,0.973263,1.28078,0.15894,3.40848,0.219938,0.134786,0.257616,0.35672,0.35672,0.35672,0.35672,0.219938,0.27231,0.27231,0.470468,0.470468,0.470468,0.470468,0.966909
-45.4638,0.98866,0.600448,4,15,0,0.409192,1.32978,1.24194,0.156749,3.87217,0.32419,0.108245,0.291007,0.409192,0.409192,0.409192,0.409192,0.32419,0.269114,0.269114,0.465806,0.465806,0.465806,0.465806,0.979187
-46.8242,0.72544,0.600448,3,7,0,0.374438,1.32114,1.77193,0.159611,1.89505,0.602851,0.0999119,0.310781,0.374438,0.374438,0.374438,0.374438,0.602851,0.273287,0.273287,0.471888,0.471888,0.471888,0.471888,0.849689
-49.5643,0.840967,0.600448,2,3,0,0.384287,3.01336,2.44255,0.175468,2.18853,0.526219,0.0188786,0.350878,0.384287,0.384287,0.384287,0.384287,0.526219,0.295971,0.295971,0.504343,0.504343,0.504343,0.504343,0.887919
-48.8865,1,0.600448,2,3,0,0.392345,2.92579,3.32924,0.166597,1.93392,0.436823,0.0210384,0.378291,0.392345,0.392345,0.392345,0.392345,0.436823,0.283369,0.283369,0.48644,0.48644,0.48644,0.48644,0.855419
-48.3085,0.926171,0.600448,3,7,0,0.393035,1.73121,2.98899,0.205208,3.00412,0.420079,0.0695945,0.37325,0.393035,0.393035,0.393035,0.393035,0.420079,0.336626,0.336626,0.559935,0.559935,0.559935,0.559935,0.950417
-49.6267,0.958343,0.600448,3,7,0,0.45501,2.34233,1.19596,0.153405,1.25756,0.17601,0.043728,0.317409,0.45501,0.45501,0.45501,0.45501,0.17601,0.264209,0.264209,0.458612,0.458612,0.458612,0.458612,0.715654
-49.4777,1,0.600448,1,1,0,0.458621,2.08793,0.935289,0.148491,1.34003,0.167006,0.0568432,0.278625,0.458621,0.458621,0.458621,0.458621,0.167006,0.256942,0.256942,0.447866,0.447866,0.447866,0.447866,0.738161
-47.2682,0.987949,0.600448,3,7,0,0.333411,1.62099,2.04643,0.154934,4.24834,0.365331,0.0659164,0.290336,0.333411,0.333411,0.333411,0.333411,0.365331,0.266456,0.266456,0.461913,0.461913,0.461913,0.461913,0.985712
-44.6042,0.998427,0.600448,3,7,0,0.434732,1.69569,1.58986,0.159757,2.72939,0.336435,0.0797612,0.346067,0.434732,0.434732,0.434732,0.434732,0.336435,0.273498,0.273498,0.472195,0.472195,0.472195,0.472195,0.934741
-47.124,0.779259,0.600448,3,7,0,0.416612,1.8457,2.53402,0.188014,2.5314,0.164004,0.0657894,0.383558,0.416612,0.416612,0.416612,0.416612,0.164004,0.313416,0.313416,0.528603,0.528603,0.528603,0.528603,0.920452
-45.6696,0.990977,0.600448,2,3,0,0.389521,1.78557,2.0572,0.169409,2.77406,0.205043,0.0653232,0.339736,0.389521,0.389521,0.389521,0.389521,0.205043,0.287388,0.287388,0.492184,0.492184,0.492184,0.492184,0.937592
-49.1542,0.770437,0.600448,2,3,0,0.407262,2.51167,1.53642,0.20185,1.42159,0.487994,0.0330424,0.31964,0.407262,0.407262,0.407262,0.407262,0.487994,0.332156,0.332156,0.553984,0.553984,0.553984,0.553984,0.75867
-50.0551,0.919052,0.600448,2,3,0,0.405078,2.88337,1.77923,0.191726,1.23324,0.317211,0.0226624,0.336714,0.405078,0.405078,0.405078,0.405078,0.317211,0.318495,0.318495,0.535551,0.535551,0.535551,0.535551,0.708654
-45.7486,0.88774,0.600448,3,7,0,0.407007,1.11426,2.40552,0.17114,2.67336,0.349076,0.133562,0.370287,0.407007,0.407007,0.407007,0.407007,0.349076,0.289851,0.289851,0.495689,0.495689,0.495689,0.495689,0.93098
-47.0163,0.991056,0.600448,3,7,0,0.401617,2.72233,1.79887,0.159233,2.15499,0.310323,0.026395,0.335155,0.401617,0.401617,0.401617,0.401617,0.310323,0.272736,0.272736,0.471087,0.471087,0.471087,0.471087,0.884095
-49.7953,0.662002,0.600448,3,7,0,0.365328,2.48643,1.44764,0.14435,3.62208,0.221019,0.0303976,0.27943,0.365328,0.365328,0.365328,0.365328,0.221019,0.250763,0.250763,0.438644,0.438644,0.438644,0.438644,0.973273
-46.4789,1,0.600448,2,3,0,0.474184,2.22874,2.04611,0.151026,3.47654,0.390407,0.0510525,0.412902,0.474184,0.474184,0.474184,0.474184,0.390407,0.260701,0.260701,0.453437,0.453437,0.453437,0.453437,0.969086
-45.9162,1,0.600448,2,3,0,0.446694,1.93408,1.0403,0.164882,3.3523,0.231988,0.0645731,0.288855,0.446694,0.446694,0.446694,0.446694,0.231988,0.280906,0.280906,0.482904,0.482904,0.482904,0.482904,0.964996
-45.9162,0.784925,0.600448,3,7,0,0.446694,1.93408,1.0403,0.164882,3.3523,0.231988,0.0645731,0.288855,0.446694,0.446694,0.446694,0.446694,0.231988,0.280906,0.280906,0.482904,0.482904,0.482904,0.482904,0.964996
-44.6083,0.802295,0.600448,3,7,0,0.406839,1.67271,2.21314,0.156243,3.29134,0.299259,0.0763792,0.362348,0.406839,0.406839,0.406839,0.406839,0.299259,0.268374,0.268374,0.464724,0.464724,0.464724,0.464724,0.962796
-47.8633,0.764312,0.600448,2,3,0,0.436548,1.24295,2.59542,0.170469,2.53323,0.12857,0.125957,0.403975,0.436548,0.436548,0.436548,0.436548,0.12857,0.288897,0.288897,0.494332,0.494332,0.494332,0.494332,0.920598
-45.2278,0.998191,0.600448,2,3,0,0.402178,1.32664,2.44305,0.156425,2.26099,0.221789,0.106725,0.367231,0.402178,0.402178,0.402178,0.402178,0.221789,0.26864,0.26864,0.465112,0.465112,0.465112,0.465112,0.895752
-45.4439,0.994056,0.600448,3,7,0,0.403929,1.45698,2.40769,0.165174,2.05576,0.19591,0.0940907,0.367566,0.403929,0.403929,0.403929,0.403929,0.19591,0.281326,0.281326,0.483508,0.483508,0.483508,0.483508,0.872004
-46.6845,0.817084,0.600448,2,3,0,0.421581,1.31196,3.3836,0.168245,1.86177,0.23471,0.113528,0.407279,0.421581,0.421581,0.421581,0.421581,0.23471,0.285727,0.285727,0.489814,0.489814,0.489814,0.489814,0.844602
-46.4759,1,0.600448,2,3,0,0.410364,1.53908,3.10171,0.166918,1.54732,0.257519,0.088055,0.391909,0.410364,0.410364,0.410364,0.410364,0.257519,0.283829,0.283829,0.487099,0.487099,0.487099,0.487099,0.787182
-45.1418,0.997414,0.600448,3,7,0,0.386555,1.76549,2.11524,0.145156,2.51153,0.258648,0.0661407,0.339935,0.386555,0.386555,0.386555,0.386555,0.258648,0.25197,0.25197,0.440452,0.440452,0.440452,0.440452,0.918856
-47.1491,0.72289,0.600448,2,3,0,0.345664,1.42585,3.77109,0.151329,1.92648,0.238158,0.0830642,0.337705,0.345664,0.345664,0.345664,0.345664,0.238158,0.261148,0.261148,0.454098,0.454098,0.454098,0.454098,0.85434
-47.2138,0.961934,0.600448,3,7,0,0.472253,1.74688,2.22344,0.148681,4.71505,0.221533,0.0823219,0.421138,0.472253,0.472253,0.472253,0.472253,0.221533,0.257226,0.257226,0.448286,0.448286,0.448286,0.448286,0.991041
-48.0553,0.852311,0.600448,2,3,0,0.33372,1.03129,1.75805,0.129088,4.2043,0.385785,0.118986,0.276193,0.33372,0.33372,0.33372,0.33372,0.385785,0.22754,0.22754,0.403306,0.403306,0.403306,0.403306,0.985069
-47.6922,0.913124,0.600448,3,7,0,0.3539,1.3388,1.80782,0.194612,1.79733,0.229862,0.0927783,0.295856,0.3539,0.3539,0.3539,0.3539,0.229862,0.322418,0.322418,0.540883,0.540883,0.540883,0.540883,0.834259
-47.5965,1,0.600448,3,7,0,0.489315,2.30113,1.31533,0.146544,2.79538,0.5427,0.0490026,0.35799,0.489315,0.489315,0.489315,0.489315,0.5427,0.254044,0.254044,0.44355,0.44355,0.44355,0.44355,0.938908
-47.0095,0.988948,0.600448,3,7,0,0.49449,2.30929,0.88656,0.161753,1.99548,0.477088,0.0491187,0.290725,0.49449,0.49449,0.49449,0.49449,0.477088,0.276393,0.276393,0.476393,0.476393,0.476393,0.476393,0.864051
-47.0283,0.999726,0.600448,2,3,0,0.502533,2.18741,0.980989,0.17069,2.16431,0.486934,0.0563878,0.314113,0.502533,0.502533,0.502533,0.502533,0.486934,0.289211,0.289211,0.494779,0.494779,0.494779,0.494779,0.88517
-48.1067,0.845809,0.600448,3,5,0,0.376914,1.32485,1.60498,0.144552,2.33704,0.124328,0.1002,0.301194,0.376914,0.376914,0.376914,0.376914,0.124328,0.251065,0.251065,0.439097,0.439097,0.439097,0.439097,0.903387
-48.2037,0.680828,0.600448,3,7,0,0.355275,2.10867,1.3834,0.147406,1.92021,0.29026,0.0431302,0.266199,0.355275,0.355275,0.355275,0.355275,0.29026,0.255328,0.255328,0.445464,0.445464,0.445464,0.445464,0.853424
-48.007,1,0.600448,2,3,0,0.352033,2.03571,1.58757,0.158764,1.6034,0.287514,0.045971,0.28007,0.352033,0.352033,0.352033,0.352033,0.287514,0.272054,0.272054,0.470094,0.470094,0.470094,0.470094,0.798789
-46.7202,0.996081,0.600448,3,7,0,0.435319,1.72984,1.99516,0.132698,2.64072,0.425997,0.077188,0.37612,0.435319,0.435319,0.435319,0.435319,0.425997,0.233098,0.233098,0.411862,0.411862,0.411862,0.411862,0.92869
-47.2616,0.900679,0.600448,2,3,0,0.406129,1.27585,1.09196,0.138951,1.78546,0.273553,0.113388,0.269849,0.406129,0.406129,0.406129,0.406129,0.273553,0.24263,0.24263,0.42639,0.42639,0.42639,0.42639,0.83228
-45.3526,0.989222,0.600448,3,7,0,0.356174,1.16742,2.043,0.169871,2.86897,0.368133,0.11083,0.31,0.356174,0.356174,0.356174,0.356174,0.368133,0.288046,0.288046,0.493121,0.493121,0.493121,0.493121,0.943243
-46.3398,0.879289,0.600448,2,3,0,0.325795,1.12535,2.54336,0.162982,1.98829,0.446692,0.105733,0.300187,0.325795,0.325795,0.325795,0.325795,0.446692,0.278169,0.278169,0.47896,0.47896,0.47896,0.47896,0.863071
-45.366,1,0.600448,2,3,0,0.363423,1.22242,3.06827,0.149598,2.71314,0.401969,0.107034,0.346523,0.363423,0.363423,0.363423,0.363423,0.401969,0.258586,0.258586,0.450306,0.450306,0.450306,0.450306,0.933672
-45.607,0.960691,0.600448,3,7,0,0.382112,0.979535,1.73725,0.170791,2.687,0.276116,0.143478,0.314859,0.382112,0.382112,0.382112,0.382112,0.276116,0.289354,0.289354,0.494983,0.494983,0.494983,0.494983,0.931915
-45.7847,0.787474,0.600448,3,7,0,0.40641,1.16798,1.50735,0.154424,2.83615,0.454614,0.126391,0.316392,0.40641,0.40641,0.40641,0.40641,0.454614,0.265708,0.265708,0.460815,0.460815,0.460815,0.460815,0.941349
-48.7016,0.900276,0.600448,3,7,0,0.311084,1.73765,2.49611,0.150126,2.73769,0.672785,0.0547301,0.285449,0.311084,0.311084,0.311084,0.311084,0.672785,0.259368,0.259368,0.451464,0.451464,0.451464,0.451464,0.935281
