# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454467434
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.450852
# Diagonal elements of inverse mass matrix:
# 0.048736, 0.139795, 0.323374, 0.0188067, 0.106381, 0.255538
-46.396,0.966816,0.450852,3,7,0,0.327885,0.851966,2.32999,0.153417,2.82022,0.36865,0.139868,0.295983,0.327885,0.327885,0.327885,0.327885,0.36865,0.264227,0.264227,0.458638,0.458638,0.458638,0.458638,0.940407
-45.3528,0.991274,0.450852,3,7,0,0.42673,1.42569,1.89467,0.178909,2.17815,0.267878,0.102561,0.362564,0.42673,0.42673,0.42673,0.42673,0.267878,0.3008,0.3008,0.511119,0.511119,0.511119,0.511119,0.886749
-45.0816,0.948262,0.450852,3,7,0,0.381582,1.23713,1.77705,0.163894,2.42028,0.239152,0.110741,0.317042,0.381582,0.381582,0.381582,0.381582,0.239152,0.279484,0.279484,0.480856,0.480856,0.480856,0.480856,0.911103
-45.0879,0.873801,0.450852,3,7,0,0.377903,1.37301,2.15364,0.167141,3.04587,0.437536,0.095739,0.334044,0.377903,0.377903,0.377903,0.377903,0.437536,0.284148,0.284148,0.487556,0.487556,0.487556,0.487556,0.952445
-45.0879,0.85237,0.450852,3,7,0,0.377903,1.37301,2.15364,0.167141,3.04587,0.437536,0.095739,0.334044,0.377903,0.377903,0.377903,0.377903,0.437536,0.284148,0.284148,0.487556,0.487556,0.487556,0.487556,0.952445
-44.7366,0.907186,0.450852,3,7,0,0.380806,1.55657,1.58669,0.16133,2.42787,0.315522,0.0802956,0.302893,0.380806,0.380806,0.380806,0.380806,0.315522,0.27578,0.27578,0.475505,0.475505,0.475505,0.475505,0.911776
-46.1705,0.980214,0.450852,3,7,0,0.376447,1.62237,2.83817,0.158337,2.55591,0.574488,0.0743222,0.354413,0.376447,0.376447,0.376447,0.376447,0.574488,0.271432,0.271432,0.469189,0.469189,0.469189,0.469189,0.922379
-46.9902,0.90237,0.450852,3,7,0,0.457613,2.12118,0.674156,0.161568,2.44615,0.400079,0.0548631,0.22442,0.457613,0.457613,0.457613,0.457613,0.400079,0.276124,0.276124,0.476004,0.476004,0.476004,0.476004,0.913373
-47.4121,0.960208,0.450852,3,7,0,0.410217,1.53843,1.09744,0.135771,1.8533,0.457282,0.0880807,0.273317,0.410217,0.410217,0.410217,0.410217,0.457282,0.237797,0.237797,0.419046,0.419046,0.419046,0.419046,0.843281
-50.3655,0.899815,0.450852,3,7,0,0.42473,0.968398,3.246,0.189979,3.92851,0.149476,0.161266,0.408196,0.42473,0.42473,0.42473,0.42473,0.149476,0.31611,0.31611,0.532295,0.532295,0.532295,0.532295,0.980327
-48.18,0.958867,0.450852,2,3,0,0.412102,1.11002,4.45894,0.173789,4.22034,0.264573,0.135809,0.407332,0.412102,0.412102,0.412102,0.412102,0.264573,0.293603,0.293603,0.501003,0.501003,0.501003,0.501003,0.985306
-48.0216,0.963319,0.450852,3,7,0,0.477495,1.67465,1.03975,0.135618,1.7669,0.306294,0.0894702,0.308681,0.477495,0.477495,0.477495,0.477495,0.306294,0.237563,0.237563,0.41869,0.41869,0.41869,0.41869,0.829138
-48.0402,0.813075,0.450852,3,7,0,0.428055,1.55921,3.21959,0.173438,3.5187,0.125887,0.090021,0.410945,0.428055,0.428055,0.428055,0.428055,0.125887,0.293106,0.293106,0.500301,0.500301,0.500301,0.500301,0.970362
-45.3958,0.956809,0.450852,3,7,0,0.419558,1.48694,1.14117,0.170169,2.33893,0.242068,0.0948468,0.285532,0.419558,0.419558,0.419558,0.419558,0.242068,0.28847,0.28847,0.493725,0.493725,0.493725,0.493725,0.903569
-45.3958,0.908548,0.450852,3,7,0,0.419558,1.48694,1.14117,0.170169,2.33893,0.242068,0.0948468,0.285532,0.419558,0.419558,0.419558,0.419558,0.242068,0.28847,0.28847,0.493725,0.493725,0.493725,0.493725,0.903569
-47.3542,0.925923,0.450852,3,7,0,0.479814,1.84595,1.5346,0.138734,3.97199,0.169672,0.0757506,0.376394,0.479814,0.479814,0.479814,0.479814,0.169672,0.2423,0.2423,0.42589,0.42589,0.42589,0.42589,0.981164
-47.7995,0.916882,0.450852,4,15,0,0.394524,0.866199,3.21547,0.172352,2.73675,0.442353,0.165916,0.378689,0.394524,0.394524,0.394524,0.394524,0.442353,0.29157,0.29157,0.498127,0.498127,0.498127,0.498127,0.935219
-49.1157,0.975991,0.450852,2,3,0,0.312503,0.896018,2.35513,0.196651,2.35872,0.354351,0.127561,0.282853,0.312503,0.312503,0.312503,0.312503,0.354351,0.325176,0.325176,0.544612,0.544612,0.544612,0.544612,0.905459
-47.8962,0.99622,0.450852,3,7,0,0.485984,2.469,2.16404,0.138177,2.79832,0.387022,0.0411479,0.430164,0.485984,0.485984,0.485984,0.485984,0.387022,0.241455,0.241455,0.424609,0.424609,0.424609,0.424609,0.939088
-48.3643,0.713442,0.450852,2,3,0,0.461316,1.38175,2.31924,0.131195,2.9367,0.306662,0.115854,0.415946,0.461316,0.461316,0.461316,0.461316,0.306662,0.230789,0.230789,0.408315,0.408315,0.408315,0.408315,0.946959
-54.0856,0.843697,0.450852,2,3,0,0.343214,2.969,5.98485,0.172548,4.38693,0.457352,0.0176256,0.342351,0.343214,0.343214,0.343214,0.343214,0.457352,0.291848,0.291848,0.49852,0.49852,0.49852,0.49852,0.987561
-45.118,1,0.450852,3,7,0,0.377612,1.66519,1.96704,0.168539,2.9796,0.430763,0.071427,0.324795,0.377612,0.377612,0.377612,0.377612,0.430763,0.286147,0.286147,0.490415,0.490415,0.490415,0.490415,0.949187
-47.3576,0.79842,0.450852,3,7,0,0.327794,0.79562,2.63695,0.143315,2.07812,0.377071,0.147934,0.30433,0.327794,0.327794,0.327794,0.327794,0.377071,0.249211,0.249211,0.436316,0.436316,0.436316,0.436316,0.874835
-48.8653,0.939592,0.450852,4,11,0,0.474332,2.5382,1.25953,0.13932,3.23411,0.124621,0.0374765,0.339722,0.474332,0.474332,0.474332,0.474332,0.124621,0.243188,0.243188,0.427236,0.427236,0.427236,0.427236,0.960605
-47.1071,0.964723,0.450852,4,11,0,0.406877,1.11255,1.68343,0.177971,1.81576,0.489799,0.133749,0.331305,0.406877,0.406877,0.406877,0.406877,0.489799,0.299487,0.299487,0.509282,0.509282,0.509282,0.509282,0.837285
-47.9003,0.992047,0.450852,3,7,0,0.465771,1.81712,2.66438,0.130866,3.42285,0.224781,0.0756844,0.433333,0.465771,0.465771,0.465771,0.465771,0.224781,0.230283,0.230283,0.407535,0.407535,0.407535,0.407535,0.967381
-46.7593,1,0.450852,2,3,0,0.443998,2.40718,2.00301,0.137521,2.5917,0.233555,0.0399905,0.38409,0.443998,0.443998,0.443998,0.443998,0.233555,0.240459,0.240459,0.423098,0.423098,0.423098,0.423098,0.925108
-46.9785,0.798139,0.450852,3,7,0,0.444304,1.77175,1.52625,0.189412,3.71499,0.244991,0.0755471,0.347735,0.444304,0.444304,0.444304,0.444304,0.244991,0.315334,0.315334,0.531232,0.531232,0.531232,0.531232,0.975644
-48.4599,0.967516,0.450852,3,7,0,0.449334,1.63023,1.61801,0.19576,4.59544,0.235153,0.0880175,0.360235,0.449334,0.449334,0.449334,0.449334,0.235153,0.323971,0.323971,0.542985,0.542985,0.542985,0.542985,0.989902
-45.6026,0.995404,0.450852,3,7,0,0.430872,1.80549,1.40035,0.137194,3.60033,0.37152,0.070833,0.324657,0.430872,0.430872,0.430872,0.430872,0.37152,0.239962,0.239962,0.422343,0.422343,0.422343,0.422343,0.972685
-48.541,0.706293,0.450852,3,7,0,0.406012,2.18049,2.25998,0.209025,2.13937,0.241394,0.0458739,0.363643,0.406012,0.406012,0.406012,0.406012,0.241394,0.341671,0.341671,0.566603,0.566603,0.566603,0.566603,0.882271
-47.472,0.911789,0.450852,2,3,0,0.400022,2.38777,1.93721,0.194857,1.88055,0.413808,0.0367357,0.342376,0.400022,0.400022,0.400022,0.400022,0.413808,0.322749,0.322749,0.541331,0.541331,0.541331,0.541331,0.847494
-47.7419,0.668684,0.450852,3,5,0,0.345871,1.87576,1.73674,0.160536,2.87664,0.247532,0.0530008,0.284965,0.345871,0.345871,0.345871,0.345871,0.247532,0.274629,0.274629,0.473837,0.473837,0.473837,0.473837,0.943676
-47.254,1,0.450852,2,3,0,0.435681,1.1034,2.08978,0.141187,2.765,0.221948,0.144534,0.381781,0.435681,0.435681,0.435681,0.435681,0.221948,0.246009,0.246009,0.431497,0.431497,0.431497,0.431497,0.937024
-45.5127,0.993058,0.450852,3,7,0,0.43136,1.70727,1.09333,0.174605,2.48337,0.256331,0.0782319,0.286812,0.43136,0.43136,0.43136,0.43136,0.256331,0.294755,0.294755,0.50263,0.50263,0.50263,0.50263,0.916539
-48.6548,0.857422,0.450852,3,7,0,0.482116,1.86101,2.33692,0.177745,1.38741,0.290536,0.0749763,0.435531,0.482116,0.482116,0.482116,0.482116,0.290536,0.29917,0.29917,0.508838,0.508838,0.508838,0.508838,0.75028
-48.5369,0.987986,0.450852,3,7,0,0.49209,2.72306,1.13153,0.193776,2.30942,0.393636,0.0323173,0.333372,0.49209,0.49209,0.49209,0.49209,0.393636,0.321283,0.321283,0.539344,0.539344,0.539344,0.539344,0.900681
-49.1794,0.987482,0.450852,2,3,0,0.507417,1.82639,1.39941,0.20407,2.72505,0.379833,0.0816913,0.382216,0.507417,0.507417,0.507417,0.507417,0.379833,0.335114,0.335114,0.557926,0.557926,0.557926,0.557926,0.934457
-46.1101,0.967925,0.450852,3,7,0,0.435232,1.99035,1.86209,0.14581,1.96794,0.412714,0.0594735,0.367619,0.435232,0.435232,0.435232,0.435232,0.412714,0.252948,0.252948,0.441913,0.441913,0.441913,0.441913,0.860256
-46.7494,0.944138,0.450852,3,7,0,0.374728,2.03101,3.2631,0.176301,2.99132,0.473413,0.0491655,0.360387,0.374728,0.374728,0.374728,0.374728,0.473413,0.297144,0.297144,0.505993,0.505993,0.505993,0.505993,0.949779
-45.9827,0.975637,0.450852,3,7,0,0.410604,1.46494,1.24544,0.132315,2.94893,0.2968,0.094887,0.292426,0.410604,0.410604,0.410604,0.410604,0.2968,0.23251,0.23251,0.410959,0.410959,0.410959,0.410959,0.947604
-46.4332,0.933755,0.450852,3,7,0,0.414394,2.11133,2.33616,0.142875,1.99799,0.422029,0.0501735,0.374323,0.414394,0.414394,0.414394,0.414394,0.422029,0.248549,0.248549,0.435321,0.435321,0.435321,0.435321,0.864392
-47.3017,0.901355,0.450852,2,3,0,0.390554,1.53482,2.38373,0.144214,1.53785,0.416198,0.0841623,0.354542,0.390554,0.390554,0.390554,0.390554,0.416198,0.25056,0.25056,0.438339,0.438339,0.438339,0.438339,0.785158
-47.2323,0.912492,0.450852,4,11,0,0.476831,2.0761,1.68341,0.161586,1.61698,0.195347,0.0598031,0.388264,0.476831,0.476831,0.476831,0.476831,0.195347,0.276151,0.276151,0.476043,0.476043,0.476043,0.476043,0.801503
-48.4327,0.902684,0.450852,4,15,0,0.451855,1.77139,0.943013,0.160389,1.26976,0.202049,0.0768586,0.275879,0.451855,0.451855,0.451855,0.451855,0.202049,0.274415,0.274415,0.473527,0.473527,0.473527,0.473527,0.7191
-47.4138,0.959215,0.450852,3,7,0,0.404013,1.70679,4.54372,0.15691,5.18421,0.265795,0.0733073,0.399717,0.404013,0.404013,0.404013,0.404013,0.265795,0.269349,0.269349,0.46615,0.46615,0.46615,0.46615,0.994396
-48.2583,0.928042,0.450852,3,7,0,0.417745,1.23435,1.0052,0.126691,4.35073,0.234666,0.121574,0.264862,0.417745,0.417745,0.417745,0.417745,0.234666,0.223829,0.223829,0.397559,0.397559,0.397559,0.397559,0.987103
-48.8849,0.972935,0.450852,3,7,0,0.401085,1.39102,5.45792,0.189051,3.55399,0.225679,0.0997984,0.399376,0.401085,0.401085,0.401085,0.401085,0.225679,0.31484,0.31484,0.530555,0.530555,0.530555,0.530555,0.97139
-45.9059,0.978731,0.450852,3,7,0,0.44084,2.06392,2.8124,0.171786,3.13562,0.300896,0.0559669,0.414362,0.44084,0.44084,0.44084,0.44084,0.300896,0.290768,0.290768,0.49699,0.49699,0.49699,0.49699,0.956527
-46.1545,0.928528,0.450852,3,7,0,0.422321,1.3636,3.19218,0.173767,2.31201,0.355104,0.108003,0.404971,0.422321,0.422321,0.422321,0.422321,0.355104,0.293572,0.293572,0.50096,0.50096,0.50096,0.50096,0.900938
-46.7351,0.989479,0.450852,3,7,0,0.391029,1.87426,1.06685,0.155098,4.15199,0.357589,0.0600106,0.256479,0.391029,0.391029,0.391029,0.391029,0.357589,0.266697,0.266697,0.462267,0.462267,0.462267,0.462267,0.984267
-47.8832,0.984018,0.450852,3,7,0,0.383959,1.2736,6.10803,0.145696,2.54447,0.37822,0.107441,0.383105,0.383959,0.383959,0.383959,0.383959,0.37822,0.252777,0.252777,0.441657,0.441657,0.441657,0.441657,0.921485
-46.7356,0.99292,0.450852,3,7,0,0.385597,1.14972,1.65752,0.169893,4.25601,0.207777,0.122129,0.312097,0.385597,0.385597,0.385597,0.385597,0.207777,0.288078,0.288078,0.493167,0.493167,0.493167,0.493167,0.985821
-48.0832,0.928645,0.450852,3,7,0,0.380684,2.15754,2.25899,0.133569,1.8042,0.454016,0.0440103,0.340919,0.380684,0.380684,0.380684,0.380684,0.454016,0.234433,0.234433,0.413907,0.413907,0.413907,0.413907,0.835394
-45.2827,1,0.450852,2,3,0,0.385296,1.2049,1.85893,0.172201,2.19985,0.420497,0.115482,0.325252,0.385296,0.385296,0.385296,0.385296,0.420497,0.291356,0.291356,0.497824,0.497824,0.497824,0.497824,0.889181
-46.9538,0.790258,0.450852,3,7,0,0.418922,1.54846,3.14756,0.132621,3.50822,0.380341,0.0890522,0.400926,0.418922,0.418922,0.418922,0.418922,0.380341,0.23298,0.23298,0.411681,0.411681,0.411681,0.411681,0.97005
-47.135,0.911308,0.450852,3,7,0,0.375943,1.89371,3.96918,0.134953,2.78507,0.449969,0.0565839,0.368842,0.375943,0.375943,0.375943,0.375943,0.449969,0.236549,0.236549,0.417142,0.417142,0.417142,0.417142,0.938275
-47.255,0.930564,0.450852,3,7,0,0.426236,2.01597,3.38088,0.136296,3.22135,0.446535,0.0567708,0.411737,0.426236,0.426236,0.426236,0.426236,0.446535,0.238597,0.238597,0.420265,0.420265,0.420265,0.420265,0.960099
-45.3891,0.987442,0.450852,3,7,0,0.413572,1.59894,3.19357,0.155793,2.69284,0.382391,0.0835873,0.396605,0.413572,0.413572,0.413572,0.413572,0.382391,0.267715,0.267715,0.463759,0.463759,0.463759,0.463759,0.932311
-46.899,0.927432,0.450852,2,3,0,0.40331,1.50823,4.77536,0.169478,2.64026,0.436725,0.089253,0.399908,0.40331,0.40331,0.40331,0.40331,0.436725,0.287486,0.287486,0.492324,0.492324,0.492324,0.492324,0.928658
-47.0433,0.740796,0.450852,2,3,0,0.35933,2.23217,3.62064,0.152729,2.34465,0.430164,0.0385545,0.349712,0.35933,0.35933,0.35933,0.35933,0.430164,0.263214,0.263214,0.457146,0.457146,0.457146,0.457146,0.904119
-47.7996,0.777842,0.450852,3,7,0,0.342177,0.668975,1.34787,0.163117,1.89942,0.3702,0.175275,0.253282,0.342177,0.342177,0.342177,0.342177,0.3702,0.278363,0.278363,0.47924,0.47924,0.47924,0.47924,0.850344
-46.8158,0.97756,0.450852,3,7,0,0.455235,1.63206,2.32534,0.172248,4.19716,0.364428,0.0890101,0.410736,0.455235,0.455235,0.455235,0.455235,0.364428,0.291422,0.291422,0.497917,0.497917,0.497917,0.497917,0.984962
-46.5189,0.978518,0.450852,3,7,0,0.370165,1.06247,2.24287,0.151697,2.35065,0.535873,0.12793,0.330871,0.370165,0.370165,0.370165,0.370165,0.535873,0.261692,0.261692,0.454901,0.454901,0.454901,0.454901,0.904693
-46.397,0.863069,0.450852,3,7,0,0.457938,1.84916,2.3775,0.147039,4.35476,0.288072,0.0720652,0.41545,0.457938,0.457938,0.457938,0.457938,0.288072,0.254781,0.254781,0.444649,0.444649,0.444649,0.444649,0.987154
-46.6834,0.93685,0.450852,3,7,0,0.414846,1.21756,3.23556,0.169485,1.83387,0.327409,0.122774,0.398527,0.414846,0.414846,0.414846,0.414846,0.327409,0.287496,0.287496,0.492338,0.492338,0.492338,0.492338,0.840206
-45.7904,0.972445,0.450852,3,7,0,0.355383,1.5705,1.55124,0.145524,2.58118,0.42172,0.0738989,0.280047,0.355383,0.355383,0.355383,0.355383,0.42172,0.25252,0.25252,0.441274,0.441274,0.441274,0.441274,0.924316
-44.8887,0.943048,0.450852,3,7,0,0.374423,1.38969,1.69862,0.170203,2.37843,0.335647,0.0932882,0.305928,0.374423,0.374423,0.374423,0.374423,0.335647,0.288519,0.288519,0.493794,0.493794,0.493794,0.493794,0.907304
-45.9939,0.900494,0.450852,3,7,0,0.365976,1.51033,2.13569,0.186207,2.26205,0.279967,0.0808215,0.322732,0.365976,0.365976,0.365976,0.365976,0.279967,0.310932,0.310932,0.525185,0.525185,0.525185,0.525185,0.895863
-46.3822,0.988999,0.450852,3,7,0,0.40886,1.27594,1.29319,0.145934,2.77789,0.515619,0.114141,0.296671,0.40886,0.40886,0.40886,0.40886,0.515619,0.253132,0.253132,0.442189,0.442189,0.442189,0.442189,0.93783
-45.8296,0.997202,0.450852,3,7,0,0.446051,1.91492,2.3686,0.173236,2.24533,0.21003,0.0657274,0.404296,0.446051,0.446051,0.446051,0.446051,0.21003,0.292821,0.292821,0.499898,0.499898,0.499898,0.499898,0.894107
-45.0629,0.906287,0.450852,3,7,0,0.422952,1.57158,1.32324,0.152819,2.0102,0.328262,0.0878545,0.310332,0.422952,0.422952,0.422952,0.422952,0.328262,0.263346,0.263346,0.457341,0.457341,0.457341,0.457341,0.866038
-45.0629,0.906843,0.450852,2,3,0,0.422952,1.57158,1.32324,0.152819,2.0102,0.328262,0.0878545,0.310332,0.422952,0.422952,0.422952,0.422952,0.328262,0.263346,0.263346,0.457341,0.457341,0.457341,0.457341,0.866038
-45.1051,0.979031,0.450852,2,3,0,0.417337,1.66939,1.54257,0.147453,2.09253,0.363893,0.0786106,0.328098,0.417337,0.417337,0.417337,0.417337,0.363893,0.255399,0.255399,0.445569,0.445569,0.445569,0.445569,0.876625
-46.3174,0.977166,0.450852,3,7,0,0.495229,1.79129,1.01618,0.176104,2.73762,0.244823,0.082577,0.315968,0.495229,0.495229,0.495229,0.495229,0.244823,0.296866,0.296866,0.505603,0.505603,0.505603,0.505603,0.935276
-47.3213,0.856425,0.450852,3,7,0,0.357871,0.854929,1.22982,0.162891,1.75339,0.310408,0.152207,0.253249,0.357871,0.357871,0.357871,0.357871,0.310408,0.278037,0.278037,0.478769,0.478769,0.478769,0.478769,0.826815
-46.2562,0.892391,0.450852,2,3,0,0.406272,1.19672,1.56977,0.148486,1.76835,0.29251,0.122769,0.321729,0.406272,0.406272,0.406272,0.406272,0.29251,0.256935,0.256935,0.447854,0.447854,0.447854,0.447854,0.829386
-46.975,0.547813,0.450852,3,7,0,0.35319,1.61019,1.48906,0.155577,2.5387,0.236804,0.0705846,0.273516,0.35319,0.35319,0.35319,0.35319,0.236804,0.267399,0.267399,0.463296,0.463296,0.463296,0.463296,0.921031
-47.4274,0.858206,0.450852,3,7,0,0.384803,1.85746,1.39793,0.123491,2.57708,0.351895,0.0600555,0.289715,0.384803,0.384803,0.384803,0.384803,0.351895,0.218846,0.218846,0.389798,0.389798,0.389798,0.389798,0.924005
-45.5479,0.999058,0.450852,3,7,0,0.466112,1.62843,1.20779,0.166041,3.34205,0.30631,0.0914689,0.326812,0.466112,0.466112,0.466112,0.466112,0.30631,0.282572,0.282572,0.485297,0.485297,0.485297,0.485297,0.964635
-45.6089,0.986603,0.450852,3,7,0,0.467109,1.55761,1.13184,0.153373,3.34756,0.274705,0.098391,0.316494,0.467109,0.467109,0.467109,0.467109,0.274705,0.264163,0.264163,0.458544,0.458544,0.458544,0.458544,0.96483
-45.8501,0.931542,0.450852,3,7,0,0.417345,1.54978,3.27371,0.148498,3.40821,0.223677,0.0885999,0.401542,0.417345,0.417345,0.417345,0.417345,0.223677,0.256953,0.256953,0.447881,0.447881,0.447881,0.447881,0.9669
-46.7931,0.910682,0.450852,3,7,0,0.39882,1.68248,0.800713,0.160193,2.4671,0.394938,0.0741456,0.219746,0.39882,0.39882,0.39882,0.39882,0.394938,0.274131,0.274131,0.473115,0.473115,0.473115,0.473115,0.915169
-45.2058,0.976679,0.450852,3,7,0,0.367141,1.45014,1.83333,0.165904,1.84516,0.318301,0.0861081,0.308442,0.367141,0.367141,0.367141,0.367141,0.318301,0.282375,0.282375,0.485015,0.485015,0.485015,0.485015,0.842
-51.511,0.618248,0.450852,3,7,0,0.331019,0.815846,6.39927,0.142386,2.48848,0.644278,0.146398,0.330469,0.331019,0.331019,0.331019,0.331019,0.644278,0.247814,0.247814,0.434216,0.434216,0.434216,0.434216,0.916964
-48.1498,1,0.450852,3,7,0,0.515181,1.91416,0.854284,0.18478,1.4907,0.206871,0.0759714,0.295926,0.515181,0.515181,0.515181,0.515181,0.206871,0.308962,0.308962,0.522467,0.522467,0.522467,0.522467,0.774786
-49.8,0.939502,0.450852,3,7,0,0.315329,1.26632,5.54305,0.136684,3.47716,0.577854,0.0888811,0.314095,0.315329,0.315329,0.315329,0.315329,0.577854,0.239187,0.239187,0.421164,0.421164,0.421164,0.421164,0.969105
-49.0524,0.883209,0.450852,3,7,0,0.451325,1.43203,0.956995,0.195252,1.54996,0.144131,0.107787,0.277996,0.451325,0.451325,0.451325,0.451325,0.144131,0.323284,0.323284,0.542056,0.542056,0.542056,0.542056,0.787744
-48.061,0.963506,0.450852,2,3,0,0.432203,1.15406,1.51991,0.191718,1.55668,0.183937,0.136297,0.337667,0.432203,0.432203,0.432203,0.432203,0.183937,0.318485,0.318485,0.535537,0.535537,0.535537,0.535537,0.789165
-48.3115,0.9689,0.450852,3,7,0,0.348809,1.5233,5.68977,0.13831,3.86492,0.311629,0.076037,0.34763,0.348809,0.348809,0.348809,0.348809,0.311629,0.241657,0.241657,0.424916,0.424916,0.424916,0.424916,0.979035
-47.6569,0.967507,0.450852,3,7,0,0.38179,1.42497,5.9166,0.15501,4.20811,0.36119,0.0918267,0.380761,0.38179,0.38179,0.38179,0.38179,0.36119,0.266568,0.266568,0.462077,0.462077,0.462077,0.462077,0.985126
-46.0875,0.743471,0.450852,3,7,0,0.407953,1.01009,1.12821,0.163377,2.57112,0.332292,0.148571,0.275935,0.407953,0.407953,0.407953,0.407953,0.332292,0.278739,0.278739,0.479782,0.479782,0.479782,0.479782,0.92355
-48.467,0.674506,0.450852,2,3,0,0.425281,0.796153,1.90275,0.154022,2.93736,0.391566,0.191828,0.361847,0.425281,0.425281,0.425281,0.425281,0.391566,0.265116,0.265116,0.459946,0.459946,0.459946,0.459946,0.946995
-50.0694,0.975828,0.450852,2,3,0,0.442307,0.726903,1.41124,0.152566,3.56269,0.405761,0.213813,0.334455,0.442307,0.442307,0.442307,0.442307,0.405761,0.262973,0.262973,0.456791,0.456791,0.456791,0.456791,0.971638
-50.3119,0.990342,0.450852,3,7,0,0.458275,0.735328,0.841759,0.168694,3.25957,0.334461,0.219673,0.260781,0.458275,0.458275,0.458275,0.458275,0.334461,0.286368,0.286368,0.49073,0.49073,0.49073,0.49073,0.961595
-48.6337,0.956623,0.450852,2,3,0,0.456708,0.972865,0.990851,0.182719,2.29754,0.371209,0.172635,0.287151,0.456708,0.456708,0.456708,0.456708,0.371209,0.306108,0.306108,0.518514,0.518514,0.518514,0.518514,0.899495
-50.5156,0.986852,0.450852,3,7,0,0.314108,1.17685,6.56099,0.148722,1.98841,0.591059,0.0968235,0.313664,0.314108,0.314108,0.314108,0.314108,0.591059,0.257286,0.257286,0.448376,0.448376,0.448376,0.448376,0.863087
-46.5288,0.905023,0.450852,3,7,0,0.475648,2.00471,1.05552,0.183513,3.05025,0.334366,0.0640696,0.310118,0.475648,0.475648,0.475648,0.475648,0.334366,0.307209,0.307209,0.52004,0.52004,0.52004,0.52004,0.952653
-47.2539,0.958811,0.450852,3,7,0,0.459075,2.11823,0.882599,0.186068,2.90652,0.343139,0.0552013,0.269153,0.459075,0.459075,0.459075,0.459075,0.343139,0.31074,0.31074,0.524921,0.524921,0.524921,0.524921,0.945334
-45.0238,0.880489,0.450852,2,3,0,0.443513,2.07795,1.43484,0.16094,2.22844,0.361799,0.0555221,0.337889,0.443513,0.443513,0.443513,0.443513,0.361799,0.275215,0.275215,0.474686,0.474686,0.474686,0.474686,0.892304
-46.0527,0.882189,0.450852,3,7,0,0.411068,2.34436,1.27904,0.147018,2.72965,0.396111,0.0394249,0.296666,0.411068,0.411068,0.411068,0.411068,0.396111,0.254751,0.254751,0.444604,0.444604,0.444604,0.444604,0.934758
-46.4285,0.903881,0.450852,1,1,0,0.406688,2.47618,1.27405,0.15116,2.57332,0.383202,0.0341879,0.292939,0.406688,0.406688,0.406688,0.406688,0.383202,0.260899,0.260899,0.45373,0.45373,0.45373,0.45373,0.923718
-45.0915,0.71923,0.450852,3,7,0,0.417721,1.45952,1.79721,0.144444,3.2368,0.360217,0.0970565,0.34848,0.417721,0.417721,0.417721,0.417721,0.360217,0.250904,0.250904,0.438855,0.438855,0.438855,0.438855,0.960711
-45.0916,0.86853,0.450852,2,3,0,0.394065,1.94375,1.62761,0.151166,3.34073,0.345586,0.0564166,0.316671,0.394065,0.394065,0.394065,0.394065,0.345586,0.260908,0.260908,0.453743,0.453743,0.453743,0.453743,0.964589
-47.9994,0.920666,0.450852,3,7,0,0.545324,1.95572,0.957226,0.162349,2.21827,0.160747,0.0771428,0.335944,0.545324,0.545324,0.545324,0.545324,0.160747,0.277255,0.277255,0.477639,0.477639,0.477639,0.477639,0.891203
-46.1001,0.975017,0.450852,3,7,0,0.447211,1.845,0.913565,0.151438,3.6718,0.428628,0.0706705,0.267839,0.447211,0.447211,0.447211,0.447211,0.428628,0.261309,0.261309,0.454335,0.454335,0.454335,0.454335,0.974569
-44.9196,0.832373,0.450852,4,15,0,0.37561,1.40883,2.00815,0.150022,3.38674,0.29041,0.09181,0.325189,0.37561,0.37561,0.37561,0.37561,0.29041,0.259214,0.259214,0.451236,0.451236,0.451236,0.451236,0.966181
-45.3258,0.977871,0.450852,4,15,0,0.44136,2.24355,1.69817,0.156399,2.64671,0.389731,0.0468199,0.360583,0.44136,0.44136,0.44136,0.44136,0.389731,0.268602,0.268602,0.465057,0.465057,0.465057,0.465057,0.929116
-46.8,0.799727,0.450852,3,7,0,0.473579,1.89905,2.01782,0.183535,2.14237,0.387771,0.0708999,0.410619,0.473579,0.473579,0.473579,0.473579,0.387771,0.307239,0.307239,0.520082,0.520082,0.520082,0.520082,0.882623
