# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_one_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 959355769
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,blood.1,blood.2,blood.3,blood.4,prop
# Adaptation terminated
# Step size = 0.193936
# Diagonal elements of inverse mass matrix:
# 1.63706, 0.0746066, 0.472884, 0.0133464, 0.147909, 0.423134

-26.1151,0.990081,0.193936,4,15,0,3.85001,3.07333,0.625679,0.16732,1.03389,0.0288122,0.178129,1.79065,3.85001,3.85001,0.0288122,0.154071,0.154071,0.394657,0.394657,0.644378
-26.8196,0.878158,0.193936,4,15,0,1.50453,1.20963,3.57391,0.141593,1.01825,0.0408706,0.448812,1.46234,1.50453,1.50453,0.0408706,0.132025,0.132025,0.346085,0.346085,0.638772
-25.2498,0.997627,0.193936,5,23,0,4.46144,2.53981,0.626556,0.136888,1.3342,0.0250367,0.351926,2.07712,4.46144,4.46144,0.0250367,0.127932,0.127932,0.336791,0.336791,0.736632
-26.3621,0.919865,0.193936,5,31,0,4.6424,1.74005,2.05641,0.1583,1.50578,0.00867587,0.814793,4.04858,4.6424,4.6424,0.00867587,0.146406,0.146406,0.378052,0.378052,0.778155
-27.0074,0.98261,0.193936,3,7,0,4.847,1.84317,2.61751,0.146306,1.42204,0.00798356,0.767349,4.49325,4.847,4.847,0.00798356,0.136107,0.136107,0.355266,0.355266,0.758778
-25.5511,0.881901,0.193936,5,19,0,1.7571,1.15856,1.38461,0.125372,1.57666,0.0391509,0.551619,1.31709,1.7571,1.7571,0.0391509,0.117832,0.117832,0.313478,0.313478,0.793335
-26.3514,0.529599,0.193936,4,15,0,3.60419,2.12853,2.10947,0.16808,1.35511,0.012159,0.428941,3.16699,3.60419,3.60419,0.012159,0.154714,0.154714,0.396035,0.396035,0.742081
-27.1389,0.946373,0.193936,4,15,0,4.25863,2.00509,0.806054,0.141729,0.918105,0.0195246,0.573417,2.35665,4.25863,4.25863,0.0195246,0.132143,0.132143,0.346352,0.346352,0.600725
-25.5504,0.9754,0.193936,4,15,0,4.45463,2.25972,0.45085,0.128791,1.89915,0.0245745,0.464974,1.61665,4.45463,4.45463,0.0245745,0.120842,0.120842,0.320482,0.320482,0.850304
-24.7651,0.992641,0.193936,5,31,0,1.95275,1.40713,2.03838,0.171762,1.19758,0.0274441,0.478121,1.69842,1.95275,1.95275,0.0274441,0.15782,0.15782,0.40267,0.40267,0.698075
-24.8807,0.882223,0.193936,4,15,0,1.97686,1.37688,2.10434,0.160745,1.43854,0.0248622,0.49889,1.73583,1.97686,1.97686,0.0248622,0.148491,0.148491,0.382597,0.382597,0.762727
-26.565,0.713423,0.193936,4,11,0,2.12921,1.59599,1.15382,0.131153,0.916048,0.0322856,0.431606,1.4576,2.12921,2.12921,0.0322856,0.122917,0.122917,0.325281,0.325281,0.599903
-25.7851,1,0.193936,4,15,0,3.12781,2.53265,1.61826,0.145026,2.37673,0.0229892,0.248498,2.50774,3.12781,3.12781,0.0229892,0.135,0.135,0.352786,0.352786,0.907146
-24.9258,0.94913,0.193936,4,15,0,2.03374,2.45771,2.0151,0.136382,1.33781,0.0420048,0.17415,1.76262,2.03374,2.03374,0.0420048,0.127491,0.127491,0.335783,0.335783,0.737581
-24.2113,0.71288,0.193936,3,7,0,2.32025,2.22092,1.38603,0.139669,1.57694,0.0271435,0.251768,1.74004,2.32025,2.32025,0.0271435,0.130354,0.130354,0.342301,0.342301,0.793395
-25.1996,0.984753,0.193936,4,15,0,1.79093,1.95244,1.67472,0.120987,2.39181,0.0328682,0.254181,1.45538,1.79093,1.79093,0.0328682,0.113955,0.113955,0.304387,0.304387,0.908536
-25.7798,1,0.193936,3,5,0,1.94344,1.93205,1.74664,0.116584,2.56651,0.046598,0.281509,1.60459,1.94344,1.94344,0.046598,0.110045,0.110045,0.295138,0.295138,0.923197
-24.6875,0.988204,0.193936,5,31,0,2.54251,2.30098,0.872112,0.152634,1.19811,0.0451392,0.254658,1.47957,2.54251,2.54251,0.0451392,0.141556,0.141556,0.36739,0.36739,0.698237
-24.9599,0.695797,0.193936,3,7,0,2.1944,2.52502,0.930424,0.152682,1.13339,0.0346866,0.175677,1.32896,2.1944,2.1944,0.0346866,0.141597,0.141597,0.367481,0.367481,0.678061
-24.8401,0.897823,0.193936,4,15,0,1.20205,2.15527,1.94414,0.145319,1.57593,0.0619939,0.139284,1.03003,1.20205,1.20205,0.0619939,0.135254,0.135254,0.353354,0.353354,0.793185
-26.401,0.53383,0.193936,5,31,0,1.36286,2.03333,1.37627,0.145745,2.50228,0.0740062,0.178396,1.01871,1.36286,1.36286,0.0740062,0.135622,0.135622,0.354181,0.354181,0.918102
-25.0158,0.994657,0.193936,4,15,0,3.36916,1.91679,1.02565,0.138493,0.988347,0.0166702,0.49553,2.16111,3.36916,3.36916,0.0166702,0.129331,0.129331,0.339977,0.339977,0.627809
-24.882,0.928494,0.193936,5,31,0,2.40314,1.67322,3.14986,0.132331,1.23022,0.0180091,0.450928,2.30014,2.40314,2.40314,0.0180091,0.123949,0.123949,0.327662,0.327662,0.707773
-24.407,0.955102,0.193936,4,15,0,1.95046,1.11232,2.49699,0.133455,1.31633,0.0227905,0.641306,1.78988,1.95046,1.95046,0.0227905,0.124933,0.124933,0.329925,0.329925,0.731882
-24.9743,0.953412,0.193936,4,15,0,2.02302,1.1389,2.48218,0.129498,1.20543,0.0228438,0.647712,1.85397,2.02302,2.02302,0.0228438,0.121464,0.121464,0.321922,0.321922,0.700437
-26.7016,0.537093,0.193936,4,15,0,3.49312,1.92759,1.17481,0.152436,2.41231,0.0168532,0.508242,2.41418,3.49312,3.49312,0.0168532,0.141386,0.141386,0.367015,0.367015,0.910392
-25.6805,0.997631,0.193936,4,15,0,3.85855,2.29068,1.67286,0.153017,1.73357,0.0229153,0.390477,3.13427,3.85855,3.85855,0.0229153,0.141885,0.141885,0.368117,0.368117,0.823347
-27.6812,0.910912,0.193936,4,15,0,2.89332,3.25501,0.492045,0.1363,1.49588,0.07456,0.111626,1.12442,2.89332,2.89332,0.07456,0.127419,0.127419,0.335619,0.335619,0.775949
-26.1259,0.763823,0.193936,4,15,0,2.33113,3.19578,0.710996,0.137047,1.60054,0.0645062,0.0954244,1.18619,2.33113,2.33113,0.0645062,0.128071,0.128071,0.337106,0.337106,0.798213
-24.1441,0.968702,0.193936,4,15,0,2.04652,1.64682,0.780868,0.138877,1.41463,0.0346251,0.394285,1.1092,2.04652,2.04652,0.0346251,0.129665,0.129665,0.340737,0.340737,0.756985
-24.2245,0.858721,0.193936,5,31,0,2.00975,1.30286,1.27561,0.140065,1.26371,0.0245675,0.546155,1.44851,2.00975,2.00975,0.0245675,0.130699,0.130699,0.343082,0.343082,0.717397
-25.063,0.927957,0.193936,4,15,0,1.53707,1.20955,2.18289,0.166058,1.05149,0.040156,0.458557,1.36382,1.53707,1.53707,0.040156,0.153003,0.153003,0.392361,0.392361,0.650585
-25.633,0.987854,0.193936,4,15,0,2.04964,1.29325,1.12808,0.176224,0.832415,0.0303203,0.562374,1.38627,2.04964,2.04964,0.0303203,0.16157,0.16157,0.410613,0.410613,0.565002
-26.3464,0.645926,0.193936,5,23,0,3.59817,3.21863,0.547832,0.119128,2.10561,0.0364675,0.143962,1.5177,3.59817,3.59817,0.0364675,0.112306,0.112306,0.300496,0.300496,0.878229
-25.2071,0.950112,0.193936,5,31,0,2.19914,1.17785,2.21149,0.151531,1.28811,0.0164008,0.677204,1.95825,2.19914,2.19914,0.0164008,0.140609,0.140609,0.365293,0.365293,0.724208
-26.2481,0.945523,0.193936,5,31,0,4.45134,2.60583,0.908063,0.117647,2.67502,0.0182478,0.328695,2.65609,4.45134,4.45134,0.0182478,0.11099,0.11099,0.29738,0.29738,0.931095
-26.5451,0.942847,0.193936,5,31,0,4.46346,2.42135,0.923153,0.113485,2.81336,0.0158669,0.396361,2.69028,4.46346,4.46346,0.0158669,0.107283,0.107283,0.288554,0.288554,0.939997
-27.7283,0.808641,0.193936,4,15,0,3.58551,1.1852,1.98671,0.119382,3.22926,0.0154513,1.09604,3.09377,3.58551,3.58551,0.0154513,0.112531,0.112531,0.301029,0.301029,0.960413
-28.3447,0.951304,0.193936,5,31,0,4.63296,1.38065,2.70794,0.119874,1.3795,0.00589558,1.16479,4.32406,4.63296,4.63296,0.00589558,0.112968,0.112968,0.302061,0.302061,0.748295
-28.794,0.835841,0.193936,5,31,0,3.86681,3.08549,1.61711,0.12315,2.03149,0.0313982,0.176742,3.09936,3.86681,3.86681,0.0313982,0.115869,0.115869,0.308887,0.308887,0.868861
-25.9981,0.993673,0.193936,3,7,0,3.0152,1.99912,1.55627,0.123872,1.56973,0.0293808,0.408424,2.37923,3.0152,3.0152,0.0293808,0.116507,0.116507,0.310381,0.310381,0.7919
-23.8339,0.983785,0.193936,3,7,0,2.60928,2.10991,1.58945,0.131102,1.74206,0.0231713,0.316372,2.07689,2.60928,2.60928,0.0231713,0.122872,0.122872,0.325178,0.325178,0.824842
-26.0721,0.898156,0.193936,5,19,0,3.11682,2.45316,0.367795,0.160587,1.35143,0.0390425,0.268111,0.959171,3.11682,3.11682,0.0390425,0.148356,0.148356,0.382305,0.382305,0.741131
-24.2383,0.922604,0.193936,4,15,0,3.53591,2.03278,1.78145,0.158913,1.29841,0.017903,0.463099,2.94048,3.53591,3.53591,0.017903,0.146929,0.146929,0.379195,0.379195,0.727035
-25.0859,0.896631,0.193936,4,15,0,2.20997,2.00008,0.697221,0.116123,2.15076,0.0476932,0.299062,1.10947,2.20997,2.20997,0.0476932,0.109634,0.109634,0.294161,0.294161,0.883604
-24.0363,0.837459,0.193936,4,15,0,2.92773,1.76144,2.14087,0.152304,1.2109,0.0211897,0.502974,2.58356,2.92773,2.92773,0.0211897,0.141273,0.141273,0.366764,0.366764,0.702072
-23.5117,0.959861,0.193936,5,31,0,2.89922,2.00144,1.07282,0.153223,1.19534,0.0231188,0.391801,1.90756,2.89922,2.89922,0.0231188,0.142062,0.142062,0.368508,0.368508,0.697399
-24.4837,0.852523,0.193936,4,11,0,2.44997,1.98705,1.16207,0.153601,1.21124,0.0230323,0.33589,1.68353,2.44997,2.44997,0.0230323,0.142386,0.142386,0.369223,0.369223,0.702172
-25.0692,0.913254,0.193936,4,15,0,3.84193,2.22479,2.25905,0.13673,1.48101,0.0120758,0.415274,3.44064,3.84193,3.84193,0.0120758,0.127794,0.127794,0.336475,0.336475,0.772593
-25.5049,0.937424,0.193936,4,15,0,3.59542,2.15097,1.82134,0.137658,1.42333,0.0111056,0.418402,3.01365,3.59542,3.59542,0.0111056,0.128603,0.128603,0.33832,0.33832,0.759091
-25.9959,0.912819,0.193936,4,15,0,2.50514,2.21234,1.42967,0.147161,1.61975,0.044928,0.274172,1.90544,2.50514,2.50514,0.044928,0.136845,0.136845,0.356917,0.356917,0.802052
-25.7393,0.849768,0.193936,4,15,0,2.60257,1.82908,1.87216,0.134188,2.05829,0.0344995,0.417873,2.20232,2.60257,2.60257,0.0344995,0.125574,0.125574,0.331396,0.331396,0.872328
-24.1042,0.983315,0.193936,5,31,0,2.43521,1.77431,1.75246,0.153459,1.11708,0.0196316,0.413014,2.01308,2.43521,2.43521,0.0196316,0.142264,0.142264,0.368955,0.368955,0.672766
-25.9927,0.870764,0.193936,5,31,0,1.56062,0.968614,1.51193,0.163847,1.1343,0.0284033,0.592426,1.21653,1.56062,1.56062,0.0284033,0.151129,0.151129,0.388318,0.388318,0.678352
-25.5901,0.166262,0.193936,3,7,0,1.10953,0.900497,1.85216,0.1572,1.22685,0.0479868,0.450878,0.935449,1.10953,1.10953,0.0479868,0.145467,0.145467,0.375998,0.375998,0.706786
-23.8985,0.996651,0.193936,4,15,0,1.74306,1.19035,1.80129,0.141508,1.41649,0.0297524,0.53009,1.45531,1.74306,1.74306,0.0297524,0.131951,0.131951,0.345918,0.345918,0.757436
-25.2375,0.561141,0.193936,5,17,0,2.67595,1.52925,1.45975,0.131963,1.08256,0.0151669,0.579872,2.05434,2.67595,2.67595,0.0151669,0.123627,0.123627,0.326919,0.326919,0.661274
-24.3631,0.988744,0.193936,5,23,0,2.93223,1.58778,0.918931,0.128301,1.78372,0.0261569,0.599288,1.76243,2.93223,2.93223,0.0261569,0.120412,0.120412,0.319484,0.319484,0.831988
-24.8987,0.994566,0.193936,4,15,0,4.25208,1.73891,1.76746,0.14326,1.74837,0.0122021,0.74714,3.52597,4.25208,4.25208,0.0122021,0.133471,0.133471,0.349347,0.349347,0.825942
-26.4544,0.9408,0.193936,4,15,0,4.33776,1.57121,1.28455,0.152605,1.43113,0.00727259,0.901361,3.13717,4.33776,4.33776,0.00727259,0.141531,0.141531,0.367335,0.367335,0.760962
-32.2018,0.831486,0.193936,4,15,0,0.564876,1.81602,2.65993,0.193171,0.834462,0.146829,0.0918892,0.525362,0.564876,0.564876,0.146829,0.175659,0.175659,0.43983,0.43983,0.565892
-24.7203,0.904029,0.193936,4,15,0,2.50643,1.50941,2.76062,0.143185,1.33302,0.0150418,0.554022,2.34789,2.50643,2.50643,0.0150418,0.133407,0.133407,0.349202,0.349202,0.736319
-26.0803,0.873866,0.193936,4,15,0,2.0471,2.27289,0.528704,0.145105,1.04237,0.0408587,0.21088,0.840606,2.0471,2.0471,0.0408587,0.135069,0.135069,0.35294,0.35294,0.647383
-26.3773,0.933437,0.193936,4,15,0,2.12613,2.00454,0.619233,0.159332,1.08903,0.0609437,0.286436,0.981512,2.12613,2.12613,0.0609437,0.147287,0.147287,0.379976,0.379976,0.663456
-26.922,0.969807,0.193936,5,31,0,4.62295,2.34532,1.35966,0.165091,1.06676,0.00962358,0.442954,3.43602,4.62295,4.62295,0.00962358,0.152183,0.152183,0.390595,0.390595,0.655879
-25.7881,0.917475,0.193936,4,15,0,1.03354,1.23842,1.44289,0.154922,1.3027,0.0551199,0.299564,0.789373,1.03354,1.03354,0.0551199,0.143518,0.143518,0.371717,0.371717,0.728203
-25.4912,0.368534,0.193936,5,23,0,1.02505,1.47303,3.00308,0.141258,1.31034,0.0511453,0.234972,0.974173,1.02505,1.02505,0.0511453,0.131735,0.131735,0.345428,0.345428,0.730273
-28.1817,0.874248,0.193936,4,15,0,4.46252,2.8591,3.02972,0.137813,2.21314,0.0152661,0.255794,4.24685,4.46252,4.46252,0.0152661,0.128739,0.128739,0.338629,0.338629,0.890644
-27.5486,0.995742,0.193936,5,31,0,3.68423,0.723049,1.35071,0.137909,1.35815,0.00953515,1.78785,2.72981,3.68423,3.68423,0.00953515,0.128822,0.128822,0.338818,0.338818,0.742864
-26.2133,0.986177,0.193936,4,15,0,3.36624,1.0773,1.25972,0.133675,1.16614,0.0136806,1.14625,2.41113,3.36624,3.36624,0.0136806,0.125126,0.125126,0.330367,0.330367,0.688431
-29.4676,0.986191,0.193936,3,7,0,3.55151,0.942426,0.582734,0.140699,0.912502,0.0144711,1.38396,1.56846,3.55151,3.55151,0.0144711,0.131249,0.131249,0.344329,0.344329,0.598481
-27.4932,0.996966,0.193936,2,3,0,3.41733,0.980887,0.669246,0.146203,1.0225,0.0143285,1.28142,1.66733,3.41733,3.41733,0.0143285,0.136018,0.136018,0.355068,0.355068,0.640305
-25.7462,0.998863,0.193936,4,15,0,1.74987,1.09095,4.11866,0.133289,1.98367,0.0305379,0.587779,1.72141,1.74987,1.74987,0.0305379,0.124788,0.124788,0.32959,0.32959,0.862436
-23.7438,0.590502,0.193936,4,15,0,2.37277,1.93227,1.31461,0.128432,1.45074,0.0256541,0.343621,1.73549,2.37277,2.37277,0.0256541,0.120526,0.120526,0.31975,0.31975,0.765603
-24.2013,0.980672,0.193936,4,15,0,3.01278,1.36419,1.88671,0.132965,1.91978,0.0165392,0.77003,2.55613,3.01278,3.01278,0.0165392,0.124504,0.124504,0.328938,0.328938,0.85336
-24.4996,0.928595,0.193936,5,31,0,3.74145,1.90781,1.28408,0.140166,1.28391,0.0121181,0.555249,2.70542,3.74145,3.74145,0.0121181,0.130786,0.130786,0.343281,0.343281,0.723047
-27.3588,0.982841,0.193936,4,15,0,4.73391,2.73085,1.21292,0.12879,1.3207,0.0157806,0.308479,3.32639,4.73391,4.73391,0.0157806,0.120842,0.120842,0.320482,0.320482,0.733051
-25.3809,0.809367,0.193936,4,15,0,2.56478,1.50161,2.90877,0.134145,2.78545,0.0230743,0.571359,2.42489,2.56478,2.56478,0.0230743,0.125537,0.125537,0.33131,0.33131,0.938299
-24.4791,0.83483,0.193936,5,31,0,2.87172,2.24574,0.657905,0.125233,1.41085,0.0297526,0.303969,1.38436,2.87172,2.87172,0.0297526,0.117709,0.117709,0.313191,0.313191,0.756064
-25.2489,0.863122,0.193936,5,31,0,4.03207,1.82153,0.749473,0.12612,1.39323,0.0145919,0.652301,2.12645,4.03207,4.03207,0.0145919,0.118491,0.118491,0.315016,0.315016,0.751728
-26.0437,0.914086,0.193936,4,15,0,4.07333,2.68791,0.882158,0.157462,1.69821,0.0304177,0.277079,2.38742,4.07333,4.07333,0.0304177,0.145691,0.145691,0.376487,0.376487,0.816989
-26.2699,0.838245,0.193936,5,19,0,2.89774,1.35828,2.21583,0.146401,0.888086,0.0100638,0.745014,2.5817,2.89774,2.89774,0.0100638,0.136189,0.136189,0.35545,0.35545,0.588558
-25.2995,0.972221,0.193936,5,31,0,3.94646,3.10907,0.402331,0.142879,1.44452,0.0422382,0.17618,1.30723,3.94646,3.94646,0.0422382,0.133141,0.133141,0.348604,0.348604,0.76414
-24.1508,0.968055,0.193936,4,15,0,3.18475,2.3332,0.636056,0.136467,1.35944,0.0271174,0.308873,1.49882,3.18475,3.18475,0.0271174,0.127565,0.127565,0.335952,0.335952,0.743195
-24.7644,0.915753,0.193936,4,15,0,2.7431,2.1087,1.65893,0.132208,1.36083,0.0301658,0.332999,2.22097,2.7431,2.7431,0.0301658,0.123842,0.123842,0.327414,0.327414,0.743551
-24.2235,0.970085,0.193936,4,15,0,3.03449,2.42629,0.638894,0.135919,1.50382,0.0296659,0.268141,1.43266,3.03449,3.03449,0.0296659,0.127087,0.127087,0.33486,0.33486,0.777719
-24.8503,0.968004,0.193936,4,11,0,2.39373,2.27057,1.25364,0.144191,2.21718,0.0320267,0.24716,1.71041,2.39373,2.39373,0.0320267,0.134278,0.134278,0.351163,0.351163,0.891084
-24.4528,0.990921,0.193936,4,15,0,2.11201,2.22083,2.65639,0.139915,1.48142,0.0282585,0.229194,1.96375,2.11201,2.11201,0.0282585,0.130568,0.130568,0.342786,0.342786,0.772685
-27.3373,0.813232,0.193936,4,11,0,2.61653,1.68761,1.63305,0.161136,2.39865,0.0222972,0.483957,2.10543,2.61653,2.61653,0.0222972,0.148824,0.148824,0.383322,0.383322,0.909159
-30.3699,0.815805,0.193936,4,15,0,2.58861,2.4932,0.406048,0.0934246,2.66557,0.0392548,0.213935,0.863874,2.58861,2.58861,0.0392548,0.0891933,0.0891933,0.244423,0.244423,0.93044
-30.5553,0.95382,0.193936,4,15,0,3.20079,2.39404,0.374035,0.0927871,2.49055,0.0308553,0.292106,0.9988,3.20079,3.20079,0.0308553,0.0886125,0.0886125,0.242977,0.242977,0.917136
-29.4749,0.934497,0.193936,5,31,0,4.16285,2.22619,0.433364,0.0946247,3.22743,0.0264506,0.449333,1.46397,4.16285,4.16285,0.0264506,0.0902857,0.0902857,0.247139,0.247139,0.960341
-30.0326,0.918288,0.193936,4,15,0,4.24687,3.17742,0.731303,0.0993915,3.87211,0.0285626,0.177065,2.20293,4.24687,4.24687,0.0285626,0.0946118,0.0946118,0.257828,0.257828,0.979186
-30.0607,0.99976,0.193936,4,15,0,4.36201,3.08327,0.872498,0.0991762,3.66536,0.0247002,0.199821,2.5391,4.36201,4.36201,0.0247002,0.0944169,0.0944169,0.257349,0.257349,0.974405
-25.4795,0.999584,0.193936,4,15,0,4.29588,2.00113,0.507035,0.144071,1.70546,0.0216456,0.58073,1.70856,4.29588,4.29588,0.0216456,0.134174,0.134174,0.350929,0.350929,0.818312
-25.1799,0.897994,0.193936,5,23,0,3.76036,1.71654,0.673127,0.132997,1.42739,0.0229244,0.675685,1.84216,3.76036,3.76036,0.0229244,0.124532,0.124532,0.329003,0.329003,0.760066
-25.1366,0.989972,0.193936,4,15,0,3.39547,2.13579,0.459616,0.136516,1.37256,0.0259046,0.401177,1.25114,3.39547,3.39547,0.0259046,0.127608,0.127608,0.33605,0.33605,0.746542
-24.9692,0.936879,0.193936,4,15,0,1.76534,1.6733,2.38717,0.1494,1.05561,0.02551,0.331226,1.60313,1.76534,1.76534,0.02551,0.138775,0.138775,0.361222,0.361222,0.652019
-25.6089,0.973508,0.193936,5,31,0,1.53324,1.95307,0.765629,0.147988,1.4695,0.0496956,0.217472,0.820221,1.53324,1.53324,0.0496956,0.137559,0.137559,0.358512,0.358512,0.76996
-25.3521,0.998425,0.193936,5,23,0,4.02925,2.29009,1.4627,0.151666,1.05839,0.0121655,0.407992,3.09604,4.02925,4.02925,0.0121655,0.140725,0.140725,0.365551,0.365551,0.652985
-27.8524,0.844131,0.193936,4,15,0,3.49043,2.3,0.967757,0.150039,0.856098,0.0124673,0.349946,2.1643,3.49043,3.49043,0.0124673,0.139325,0.139325,0.362446,0.362446,0.575184
-27.4958,0.964048,0.193936,5,31,0,2.9009,2.38396,1.41544,0.118464,3.50194,0.0191095,0.267419,2.19651,2.9009,2.9009,0.0191095,0.111716,0.111716,0.299101,0.299101,0.969861
-28.4018,0.85952,0.193936,5,31,0,4.78659,2.07903,2.17191,0.185763,1.02844,0.0105021,0.598571,4.24111,4.78659,4.78659,0.0105021,0.169529,0.169529,0.42724,0.42724,0.642434
-26.973,0.878579,0.193936,5,31,0,3.89716,2.61656,0.615965,0.129944,1.755,0.0185353,0.284702,1.79223,3.89716,3.89716,0.0185353,0.121856,0.121856,0.32283,0.32283,0.827093
-24.2151,0.937405,0.193936,3,7,0,3.73254,2.45183,0.764066,0.137822,1.84286,0.0245355,0.321504,1.99404,3.73254,3.73254,0.0245355,0.128746,0.128746,0.338645,0.338645,0.841636
-24.9558,0.950438,0.193936,4,15,0,3.98226,2.71273,1.22052,0.138385,1.74396,0.0215333,0.264245,2.80719,3.98226,3.98226,0.0215333,0.129236,0.129236,0.339762,0.339762,0.825173
-28.7212,0.910825,0.193936,4,15,0,4.86565,1.62168,0.958071,0.121885,1.33008,0.0123065,0.961289,2.99903,4.86565,4.86565,0.0123065,0.11475,0.11475,0.306259,0.306259,0.735545
-26.2852,0.997824,0.193936,4,15,0,4.23048,2.5661,1.67218,0.155766,1.81995,0.019645,0.325047,3.43584,4.23048,4.23048,0.019645,0.14424,0.14424,0.373306,0.373306,0.837966
-24.8964,0.936528,0.193936,5,23,0,3.48855,2.18628,0.551669,0.131673,2.28732,0.0339017,0.391881,1.47919,3.48855,3.48855,0.0339017,0.123373,0.123373,0.326334,0.326334,0.898462
-26.6079,0.948313,0.193936,4,15,0,1.94719,1.06006,5.01846,0.125743,1.48777,0.0195416,0.674578,1.93431,1.94719,1.94719,0.0195416,0.118159,0.118159,0.314242,0.314242,0.774124
-27.875,0.353697,0.193936,4,15,0,1.44584,0.894121,3.68191,0.128507,1.23193,0.0395977,0.591299,1.40944,1.44584,1.44584,0.0395977,0.120592,0.120592,0.319903,0.319903,0.70827
-26.5217,1,0.193936,1,1,0,1.41499,0.913214,3.77408,0.130081,1.26924,0.0370414,0.567741,1.38251,1.41499,1.41499,0.0370414,0.121976,0.121976,0.323108,0.323108,0.718954
-25.8196,0.877123,0.193936,3,7,0,1.31564,0.879962,3.3675,0.13193,1.37224,0.0392113,0.545725,1.27028,1.31564,1.31564,0.0392113,0.123598,0.123598,0.326852,0.326852,0.746461
-24.6908,0.743585,0.193936,5,31,0,1.07912,1.5498,1.6459,0.126382,1.596,0.0594085,0.229087,0.871027,1.07912,1.07912,0.0594085,0.118722,0.118722,0.315554,0.315554,0.797293
-25.0165,0.17446,0.193936,4,15,0,1.24878,1.45858,1.48132,0.120505,1.5297,0.0466837,0.290425,0.964888,1.24878,1.24878,0.0466837,0.113527,0.113527,0.30338,0.30338,0.783399
-25.5698,0.998738,0.193936,5,31,0,2.09863,1.09417,1.27438,0.123758,2.45983,0.0297157,0.702654,1.51184,2.09863,2.09863,0.0297157,0.116407,0.116407,0.310145,0.310145,0.914551
-24.6721,0.71109,0.193936,4,15,0,3.53651,1.5981,1.72021,0.123426,1.91572,0.015978,0.715366,2.90337,3.53651,3.53651,0.015978,0.116113,0.116113,0.309457,0.309457,0.852764
-24.1481,0.972382,0.193936,4,15,0,2.63966,1.56337,1.2073,0.126423,1.34044,0.0217492,0.552819,1.85039,2.63966,2.63966,0.0217492,0.118758,0.118758,0.315638,0.315638,0.73827
-23.7518,0.968806,0.193936,4,15,0,2.88574,1.5255,1.5252,0.13188,1.81739,0.0181741,0.627686,2.25786,2.88574,2.88574,0.0181741,0.123554,0.123554,0.326751,0.326751,0.837551
-26.9771,0.795228,0.193936,4,15,0,1.56988,1.00753,2.04169,0.11456,1.81003,0.0400897,0.573195,1.3661,1.56988,1.56988,0.0400897,0.108241,0.108241,0.290844,0.290844,0.836351
-26.4211,0.892901,0.193936,5,31,0,1.20313,1.02062,2.14848,0.116405,2.53762,0.0409917,0.433575,1.06277,1.20313,1.20313,0.0409917,0.109885,0.109885,0.294758,0.294758,0.920945
-24.9723,0.951166,0.193936,5,23,0,2.01412,1.77863,0.911615,0.164946,0.874073,0.0311032,0.340122,1.20469,2.01412,2.01412,0.0311032,0.15206,0.15206,0.39033,0.39033,0.582751
-24.6918,0.981525,0.193936,5,31,0,3.10775,2.50056,0.870675,0.119742,2.54221,0.0310114,0.254957,1.80663,3.10775,3.10775,0.0310114,0.112851,0.112851,0.301783,0.301783,0.921308
-24.1009,0.982895,0.193936,4,15,0,3.14765,2.07408,0.732414,0.132933,2.11225,0.0303566,0.39557,1.63443,3.14765,3.14765,0.0303566,0.124476,0.124476,0.328874,0.328874,0.879034
-24.9142,0.710122,0.193936,4,15,0,2.52714,1.56589,0.838822,0.13627,1.18802,0.021402,0.527924,1.43486,2.52714,2.52714,0.021402,0.127393,0.127393,0.33556,0.33556,0.695177
-27.159,0.99961,0.193936,4,15,0,3.60553,1.087,0.644785,0.146446,1.24767,0.0175513,1.21588,1.71344,3.60553,3.60553,0.0175513,0.136228,0.136228,0.355538,0.355538,0.712826
-25.8123,0.972659,0.193936,4,15,0,3.4019,1.65073,0.502884,0.152672,1.07599,0.0202468,0.652856,1.34449,3.4019,3.4019,0.0202468,0.141588,0.141588,0.367462,0.367462,0.659041
-24.9429,0.81031,0.193936,4,15,0,1.74928,2.12724,1.1887,0.124391,1.92693,0.0385233,0.208455,1.21642,1.74928,1.74928,0.0385233,0.116965,0.116965,0.311453,0.311453,0.854405
-24.4078,0.992079,0.193936,5,23,0,3.69001,1.80556,1.53835,0.163194,1.07784,0.0144785,0.60657,2.89763,3.69001,3.69001,0.0144785,0.150573,0.150573,0.387117,0.387117,0.659671
