# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1596530953
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,blood.1,blood.2,blood.3,blood.4,prop
# Adaptation terminated
# Step size = 0.290138
# Diagonal elements of inverse mass matrix:
# 1.20564, 0.0874221, 0.235342, 0.0146673, 0.131796, 0.135036

-34.4231,0.34005,0.290138,4,15,0,0.541231,1.31453,4.1716,0.136659,1.71944,0.373035,0.145376,0.532882,0.541231,0.541231,0.373035,0.127733,0.127733,0.336335,0.336335,0.820833
-35.7054,0.982055,0.290138,4,15,0,0.88318,2.11994,0.660834,0.170852,1.07168,0.133177,0.106016,0.427088,0.88318,0.88318,0.133177,0.157054,0.157054,0.401038,0.401038,0.657566
-36.7473,0.935146,0.290138,4,15,0,0.900517,1.59677,0.999418,0.186585,0.843566,0.161046,0.1824,0.569042,0.900517,0.900517,0.161046,0.170212,0.170212,0.428651,0.428651,0.569826
-38.5627,0.944982,0.290138,3,7,0,0.861904,1.47946,0.38703,0.163461,1.48758,0.140161,0.196309,0.27661,0.861904,0.861904,0.140161,0.150801,0.150801,0.387609,0.387609,0.774081
-35.2865,0.990427,0.290138,3,7,0,0.980371,1.98843,0.8607,0.148704,1.31196,0.148402,0.134222,0.565805,0.980371,0.980371,0.148402,0.138176,0.138176,0.359889,0.359889,0.730707
-35.2269,1,0.290138,4,15,0,0.581662,1.10214,4.3087,0.132301,3.65039,0.392552,0.193205,0.573838,0.581662,0.581662,0.392552,0.123923,0.123923,0.327601,0.327601,0.974019
-32.2718,0.912689,0.290138,4,15,0,0.714901,1.87701,1.73848,0.1546,1.22848,0.285829,0.109414,0.58923,0.714901,0.714901,0.285829,0.143242,0.143242,0.371111,0.371111,0.707262
-34.5874,0.860279,0.290138,4,15,0,0.685655,2.0018,2.28643,0.146142,3.10231,0.417549,0.0926269,0.615973,0.685655,0.685655,0.417549,0.135965,0.135965,0.354949,0.354949,0.955055
-35.5927,0.901896,0.290138,4,15,0,0.854338,1.95678,2.55311,0.140424,1.22833,0.181399,0.120729,0.787837,0.854338,0.854338,0.181399,0.13101,0.13101,0.343788,0.343788,0.707218
-35.2116,0.990546,0.290138,4,15,0,0.76787,1.49118,2.64059,0.14461,6.07116,0.21354,0.172854,0.713106,0.76787,0.76787,0.21354,0.13464,0.13464,0.351977,0.351977,0.997691
-33.9263,0.874595,0.290138,4,15,0,0.54193,1.1331,1.43945,0.143201,1.29198,0.271195,0.17452,0.413461,0.54193,0.54193,0.271195,0.13342,0.13342,0.349232,0.349232,0.725275
-33.2979,1,0.290138,3,7,0,0.770681,1.16544,1.11005,0.163136,1.96089,0.252715,0.240288,0.516709,0.770681,0.770681,0.252715,0.150524,0.150524,0.387011,0.387011,0.859266
-32.0594,0.989168,0.290138,4,11,0,0.751766,1.48725,1.78317,0.165831,1.84231,0.225375,0.169894,0.62539,0.751766,0.751766,0.225375,0.152811,0.152811,0.391948,0.391948,0.841549
-33.9019,0.873531,0.290138,3,7,0,0.609868,0.907597,3.89154,0.157913,1.37894,0.176426,0.246077,0.597418,0.609868,0.609868,0.176426,0.146076,0.146076,0.377331,0.377331,0.748154
-34.7355,0.999252,0.290138,4,15,0,0.726484,1.18491,0.913988,0.147418,2.65478,0.397535,0.22214,0.43522,0.726484,0.726484,0.397535,0.137067,0.137067,0.357414,0.357414,0.929686
-35.7713,0.98658,0.290138,3,7,0,0.669584,2.06474,2.77732,0.120478,1.82254,0.408729,0.0849373,0.627933,0.669584,0.669584,0.408729,0.113504,0.113504,0.303324,0.303324,0.838385
-35.3533,0.99607,0.290138,4,15,0,0.655213,1.39474,1.14965,0.144888,1.06215,0.122367,0.162425,0.447675,0.655213,0.655213,0.122367,0.134881,0.134881,0.352518,0.352518,0.654287
-34.634,1,0.290138,3,7,0,0.741623,1.16499,1.01909,0.154893,1.3932,0.104935,0.231331,0.473954,0.741623,0.741623,0.104935,0.143493,0.143493,0.371664,0.371664,0.751721
-35.655,0.895187,0.290138,2,3,0,0.778552,1.06253,1.10859,0.161295,1.2695,0.110079,0.269052,0.521611,0.778552,0.778552,0.110079,0.148959,0.148959,0.383616,0.383616,0.719029
-34.4137,0.981194,0.290138,4,15,0,0.706621,1.59054,1.20369,0.178495,1.66845,0.162009,0.144021,0.494574,0.706621,0.706621,0.162009,0.163472,0.163472,0.414615,0.414615,0.811461
-36.8856,0.507422,0.290138,4,15,0,0.637751,0.788805,0.778124,0.138083,1.06772,0.307032,0.289786,0.344853,0.637751,0.637751,0.307032,0.128974,0.128974,0.339164,0.339164,0.656209
-34.0972,0.971327,0.290138,4,15,0,0.569198,0.687774,3.40204,0.15074,2.35918,0.278949,0.286132,0.550241,0.569198,0.569198,0.278949,0.139929,0.139929,0.363786,0.363786,0.905502
-34.0972,0.0329879,0.290138,4,15,0,0.569198,0.687774,3.40204,0.15074,2.35918,0.278949,0.286132,0.550241,0.569198,0.569198,0.278949,0.139929,0.139929,0.363786,0.363786,0.905502
-34.8265,0.586235,0.290138,4,15,0,0.652198,0.78149,1.3757,0.149438,1.36268,0.378012,0.298526,0.487412,0.652198,0.652198,0.378012,0.138808,0.138808,0.361296,0.361296,0.744026
-33.5987,0.428073,0.290138,4,15,0,0.65418,1.21228,0.902408,0.152602,1.47825,0.337372,0.194631,0.38885,0.65418,0.65418,0.337372,0.141529,0.141529,0.367331,0.367331,0.771963
-35.3912,0.96181,0.290138,3,7,0,0.852744,1.4832,0.567156,0.145718,1.04086,0.241333,0.193496,0.369122,0.852744,0.852744,0.241333,0.135598,0.135598,0.354127,0.354127,0.646849
-35.3889,0.992124,0.290138,3,7,0,0.830384,1.67448,0.62658,0.158947,0.896,0.234921,0.155619,0.386613,0.830384,0.830384,0.234921,0.146959,0.146959,0.37926,0.37926,0.591801
-32.8939,0.886018,0.290138,4,15,0,0.734993,1.45594,1.09405,0.165861,1.05606,0.279807,0.171387,0.488874,0.734993,0.734993,0.279807,0.152836,0.152836,0.392002,0.392002,0.652176
-32.3805,0.999139,0.290138,4,15,0,0.706845,1.44375,2.26331,0.158737,1.82585,0.15131,0.166844,0.633329,0.706845,0.706845,0.15131,0.14678,0.14678,0.378868,0.378868,0.838919
-32.3027,0.996254,0.290138,4,15,0,0.693486,1.41816,1.51578,0.138997,1.75418,0.146567,0.167934,0.541171,0.693486,0.693486,0.146567,0.129769,0.129769,0.340973,0.340973,0.826951
-35.3634,0.0128794,0.290138,3,7,0,0.563451,0.7627,1.36254,0.150485,2.90896,0.237388,0.262796,0.419203,0.563451,0.563451,0.237388,0.139709,0.139709,0.363299,0.363299,0.945468
-37.1875,0.0226541,0.290138,2,3,0,0.80271,0.761218,1.16296,0.151181,2.5873,0.268924,0.374943,0.551815,0.80271,0.80271,0.268924,0.140308,0.140308,0.364628,0.364628,0.924777
-33.9029,0.804522,0.290138,3,7,0,0.66832,0.893583,1.4533,0.155159,2.64293,0.262004,0.273468,0.512069,0.66832,0.66832,0.262004,0.143721,0.143721,0.372164,0.372164,0.928847
-32.6658,0.994209,0.290138,3,7,0,0.608329,0.896667,1.49366,0.144516,2.16829,0.238271,0.248154,0.47173,0.608329,0.608329,0.238271,0.134559,0.134559,0.351794,0.351794,0.885626
-33.2443,0.466946,0.290138,4,15,0,0.566286,0.908024,2.33437,0.153205,1.82351,0.156535,0.228395,0.511429,0.566286,0.566286,0.156535,0.142046,0.142046,0.368474,0.368474,0.838542
-33.2443,0.739152,0.290138,4,15,0,0.566286,0.908024,2.33437,0.153205,1.82351,0.156535,0.228395,0.511429,0.566286,0.566286,0.156535,0.142046,0.142046,0.368474,0.368474,0.838542
-34.7226,0.705802,0.290138,4,13,0,0.489482,0.416098,2.28058,0.151768,1.64321,0.209497,0.32287,0.439444,0.489482,0.489482,0.209497,0.140812,0.140812,0.365745,0.365745,0.806641
-34.7226,0.000545979,0.290138,1,1,0,0.489482,0.416098,2.28058,0.151768,1.64321,0.209497,0.32287,0.439444,0.489482,0.489482,0.209497,0.140812,0.140812,0.365745,0.365745,0.806641
-34.7226,0.00598996,0.290138,3,7,0,0.489482,0.416098,2.28058,0.151768,1.64321,0.209497,0.32287,0.439444,0.489482,0.489482,0.209497,0.140812,0.140812,0.365745,0.365745,0.806641
-34.7226,5.92901e-005,0.290138,2,3,0,0.489482,0.416098,2.28058,0.151768,1.64321,0.209497,0.32287,0.439444,0.489482,0.489482,0.209497,0.140812,0.140812,0.365745,0.365745,0.806641
-34.7226,0.00981347,0.290138,4,15,0,0.489482,0.416098,2.28058,0.151768,1.64321,0.209497,0.32287,0.439444,0.489482,0.489482,0.209497,0.140812,0.140812,0.365745,0.365745,0.806641
-35.6169,0.248153,0.290138,2,3,0,0.453446,0.43066,2.20557,0.145563,1.59137,0.218327,0.294776,0.403482,0.453446,0.453446,0.218327,0.135465,0.135465,0.353828,0.353828,0.796354
-34.6928,0.212428,0.290138,4,15,0,0.549192,0.43673,2.57714,0.149649,1.50728,0.200475,0.354858,0.507458,0.549192,0.549192,0.200475,0.13899,0.13899,0.361701,0.361701,0.778487
-34.6928,0.0225136,0.290138,4,15,0,0.549192,0.43673,2.57714,0.149649,1.50728,0.200475,0.354858,0.507458,0.549192,0.549192,0.200475,0.13899,0.13899,0.361701,0.361701,0.778487
-31.6512,1,0.290138,4,15,0,0.700467,1.78585,2.07158,0.146648,1.88479,0.320156,0.117437,0.612218,0.700467,0.700467,0.320156,0.136402,0.136402,0.355928,0.355928,0.848139
-32.2889,0.651925,0.290138,3,7,0,0.693955,1.9202,2.49187,0.145407,2.14509,0.335354,0.101718,0.636527,0.693955,0.693955,0.335354,0.13533,0.13533,0.353525,0.353525,0.882942
-34.8161,0.97842,0.290138,4,15,0,0.714742,1.5095,4.79482,0.13444,3.10022,0.37935,0.157972,0.708829,0.714742,0.714742,0.37935,0.125795,0.125795,0.331902,0.331902,0.954961
-35.0226,0.859114,0.290138,2,3,0,0.567135,1.58344,4.28448,0.135428,2.91437,0.351592,0.116414,0.55932,0.567135,0.567135,0.351592,0.126658,0.126658,0.333878,0.333878,0.945762
-35.5828,0.921609,0.290138,3,7,0,0.802188,1.64538,2.49964,0.125137,2.17687,0.434373,0.154773,0.736317,0.802188,0.802188,0.434373,0.117624,0.117624,0.312994,0.312994,0.886604
-34.6708,1,0.290138,4,15,0,0.907637,2.0689,1.86274,0.153718,1.5578,0.111999,0.114657,0.766729,0.907637,0.907637,0.111999,0.142486,0.142486,0.369445,0.369445,0.7894
-32.5275,0.951952,0.290138,4,15,0,0.66785,1.175,2.81667,0.138152,2.24262,0.320644,0.206244,0.627909,0.66785,0.66785,0.320644,0.129033,0.129033,0.3393,0.3393,0.89382
-33.1156,0.998477,0.290138,4,15,0,0.666473,1.31696,4.49816,0.158092,1.50913,0.254125,0.17858,0.659056,0.666473,0.666473,0.254125,0.146228,0.146228,0.377664,0.377664,0.778897
-34.3708,0.658512,0.290138,4,11,0,0.754678,2.4161,2.41039,0.130851,2.7564,0.154101,0.0673694,0.686923,0.754678,0.754678,0.154101,0.122651,0.122651,0.324669,0.324669,0.93648
-33.2317,0.83626,0.290138,4,15,0,0.776194,1.97041,3.94549,0.139711,1.79485,0.245062,0.108201,0.761181,0.776194,0.776194,0.245062,0.130391,0.130391,0.342383,0.342383,0.833848
-32.2894,0.987469,0.290138,4,15,0,0.778155,1.54645,1.49693,0.13996,1.58175,0.171903,0.165749,0.603991,0.778155,0.778155,0.171903,0.130607,0.130607,0.342875,0.342875,0.794385
-32.4085,0.992089,0.290138,4,15,0,0.704897,2.01148,1.64612,0.142247,1.87149,0.33625,0.0943082,0.568995,0.704897,0.704897,0.33625,0.132593,0.132593,0.347367,0.347367,0.846105
-33.9117,0.828188,0.290138,4,15,0,0.866228,1.71496,1.40031,0.159961,1.32532,0.3872,0.155895,0.652686,0.866228,0.866228,0.3872,0.147823,0.147823,0.381145,0.381145,0.734283
-33.4104,0.958665,0.290138,4,15,0,0.89199,1.53986,0.898299,0.126079,2.45956,0.294444,0.191252,0.528717,0.89199,0.89199,0.294444,0.118455,0.118455,0.314932,0.314932,0.914528
-34.98,0.959845,0.290138,4,15,0,0.536473,1.21021,2.0575,0.171483,1.33127,0.152667,0.159941,0.467926,0.536473,0.536473,0.152667,0.157585,0.157585,0.40217,0.40217,0.735859
-33.7128,0.948062,0.290138,4,15,0,0.829904,1.83895,1.51979,0.14143,2.03369,0.4428,0.131941,0.648355,0.829904,0.829904,0.4428,0.131884,0.131884,0.345767,0.345767,0.869148
-34.797,0.963341,0.290138,4,15,0,0.591979,1.27163,2.27304,0.140873,1.76515,0.0888285,0.165976,0.531006,0.591979,0.591979,0.0888285,0.131401,0.131401,0.344672,0.344672,0.82884
-34.4628,0.380178,0.290138,4,15,0,0.88177,2.30619,1.77567,0.133719,5.01518,0.20934,0.0878596,0.732425,0.88177,0.88177,0.20934,0.125164,0.125164,0.330455,0.330455,0.993364
-33.8899,0.999628,0.290138,4,15,0,0.936953,1.74817,0.850791,0.140071,3.64049,0.222398,0.163115,0.536802,0.936953,0.936953,0.222398,0.130703,0.130703,0.343093,0.343093,0.97376
-34.7756,0.977915,0.290138,3,7,0,0.926176,2.47501,1.30667,0.118809,3.48538,0.238891,0.0779489,0.675441,0.926176,0.926176,0.238891,0.112023,0.112023,0.299826,0.299826,0.969358
-31.8399,0.973894,0.290138,4,15,0,0.682873,1.68528,2.44799,0.1444,2.15371,0.182777,0.1266,0.623827,0.682873,0.682873,0.182777,0.134459,0.134459,0.351569,0.351569,0.883947
-35.4328,0.194116,0.290138,4,15,0,0.930013,1.6458,2.06933,0.146818,3.59728,0.299457,0.179361,0.81258,0.930013,0.930013,0.299457,0.136549,0.136549,0.356256,0.356256,0.972602
-35.1392,0.996307,0.290138,3,7,0,0.911599,1.59915,2.27916,0.139936,3.4618,0.285572,0.184204,0.818278,0.911599,0.911599,0.285572,0.130586,0.130586,0.342827,0.342827,0.968627
-33.4279,0.756389,0.290138,4,15,0,0.830844,1.67551,2.52052,0.145981,3.58052,0.262851,0.155544,0.764029,0.830844,0.830844,0.262851,0.135825,0.135825,0.354637,0.354637,0.972139
-32.8213,0.994433,0.290138,4,15,0,0.770521,1.62173,1.79457,0.142789,1.2876,0.234884,0.152221,0.642461,0.770521,0.770521,0.234884,0.133063,0.133063,0.348428,0.348428,0.724066
-32.4876,1,0.290138,3,7,0,0.766608,1.82081,1.48514,0.173181,1.73088,0.233334,0.124109,0.592993,0.766608,0.766608,0.233334,0.159015,0.159015,0.405208,0.405208,0.822872
-32.9041,0.956223,0.290138,3,7,0,0.774957,1.66603,2.3724,0.162248,1.20498,0.256767,0.146463,0.702687,0.774957,0.774957,0.256767,0.149769,0.149769,0.385375,0.385375,0.700301
-33.0997,1,0.290138,4,15,0,0.701932,1.23535,2.76425,0.173294,1.37362,0.230073,0.204076,0.657694,0.701932,0.701932,0.230073,0.159109,0.159109,0.405409,0.405409,0.746811
-33.763,0.709053,0.290138,4,15,0,0.68211,1.62873,1.57805,0.182022,1.68127,0.27052,0.133815,0.541337,0.68211,0.68211,0.27052,0.166417,0.166417,0.420776,0.420776,0.813862
-34.0096,0.991026,0.290138,2,3,0,0.687184,1.70506,1.5391,0.185432,1.58314,0.267481,0.124903,0.539732,0.687184,0.687184,0.267481,0.169255,0.169255,0.426671,0.426671,0.79467
-34.0096,0.733607,0.290138,3,7,0,0.687184,1.70506,1.5391,0.185432,1.58314,0.267481,0.124903,0.539732,0.687184,0.687184,0.267481,0.169255,0.169255,0.426671,0.426671,0.79467
-35.1332,0.993868,0.290138,4,15,0,0.941514,1.86233,0.567039,0.11987,2.98038,0.238633,0.146227,0.407485,0.941514,0.941514,0.238633,0.112964,0.112964,0.302052,0.302052,0.949226
-37.7594,0.956421,0.290138,3,7,0,0.961945,1.44929,0.453156,0.118928,1.70935,0.320204,0.225804,0.350515,0.961945,0.961945,0.320204,0.112128,0.112128,0.300076,0.300076,0.819016
-39.0832,0.974196,0.290138,4,15,0,0.893908,2.71519,2.22857,0.199395,1.83442,0.378183,0.0591699,0.797649,0.893908,0.893908,0.378183,0.180774,0.180774,0.450191,0.450191,0.840294
-33.0742,1,0.290138,3,7,0,0.949884,2.16897,1.14798,0.158684,1.49319,0.277029,0.108567,0.648507,0.949884,0.949884,0.277029,0.146734,0.146734,0.378768,0.378768,0.775345
-33.9836,0.956941,0.290138,3,7,0,0.953984,1.97351,0.968166,0.143571,1.58124,0.365988,0.132574,0.591681,0.953984,0.953984,0.365988,0.133741,0.133741,0.349954,0.349954,0.794281
-32.6538,0.994415,0.290138,4,15,0,0.584012,1.0393,2.7112,0.156345,1.29084,0.18971,0.206566,0.545201,0.584012,0.584012,0.18971,0.144736,0.144736,0.374395,0.374395,0.72496
-32.6538,9.27005e-005,0.290138,1,1,0,0.584012,1.0393,2.7112,0.156345,1.29084,0.18971,0.206566,0.545201,0.584012,0.584012,0.18971,0.144736,0.144736,0.374395,0.374395,0.72496
-32.6538,0.0656757,0.290138,1,1,0,0.584012,1.0393,2.7112,0.156345,1.29084,0.18971,0.206566,0.545201,0.584012,0.584012,0.18971,0.144736,0.144736,0.374395,0.374395,0.72496
-32.6538,0.00087083,0.290138,1,1,0,0.584012,1.0393,2.7112,0.156345,1.29084,0.18971,0.206566,0.545201,0.584012,0.584012,0.18971,0.144736,0.144736,0.374395,0.374395,0.72496
-33.2196,0.924972,0.290138,4,15,0,0.877387,1.96295,1.07784,0.15761,1.24031,0.350784,0.123223,0.578785,0.877387,0.877387,0.350784,0.145817,0.145817,0.376764,0.376764,0.710705
-33.8922,0.947935,0.290138,4,15,0,0.867653,1.26363,1.14213,0.137581,2.44402,0.281362,0.245221,0.590753,0.867653,0.867653,0.281362,0.128536,0.128536,0.338168,0.338168,0.913189
-34.3184,0.964827,0.290138,4,11,0,0.577175,1.39827,1.38488,0.150435,2.02425,0.312385,0.142576,0.432677,0.577175,0.577175,0.312385,0.139667,0.139667,0.363204,0.363204,0.867908
-36.4822,0.866495,0.290138,3,7,0,0.783664,1.19329,4.18011,0.138797,3.54621,0.317224,0.237624,0.771677,0.783664,0.783664,0.317224,0.129595,0.129595,0.340577,0.340577,0.971166
-36.8678,0.923797,0.290138,3,7,0,0.551425,1.35762,5.49059,0.121075,3.42326,0.392603,0.141866,0.54915,0.551425,0.551425,0.392603,0.114032,0.114032,0.30457,0.30457,0.967394
-34.3533,1,0.290138,3,7,0,0.687005,1.44248,3.99305,0.119522,2.84641,0.331419,0.162368,0.674334,0.687005,0.687005,0.331419,0.112655,0.112655,0.301321,0.301321,0.941948
-34.0625,0.984784,0.290138,4,15,0,0.651724,1.83325,3.94107,0.125767,2.07754,0.17269,0.104207,0.639063,0.651724,0.651724,0.17269,0.11818,0.11818,0.314291,0.314291,0.874762
-34.7604,0.999154,0.290138,4,15,0,0.595845,1.28308,2.81679,0.125958,4.52388,0.378033,0.165158,0.560215,0.595845,0.595845,0.378033,0.118348,0.118348,0.314682,0.314682,0.989153
-34.8538,0.737697,0.290138,4,15,0,0.643772,1.73319,4.03327,0.163336,2.64361,0.322532,0.113767,0.632367,0.643772,0.643772,0.322532,0.150694,0.150694,0.387378,0.387378,0.928896
-33.2789,0.744792,0.290138,4,15,0,0.831294,2.00033,2.65838,0.142231,3.30093,0.322214,0.112467,0.773052,0.831294,0.831294,0.322214,0.132579,0.132579,0.347337,0.347337,0.963151
-34.6346,0.981608,0.290138,4,15,0,0.825305,2.42436,4.19439,0.143069,2.66723,0.191466,0.0730685,0.81286,0.825305,0.825305,0.191466,0.133305,0.133305,0.348974,0.348974,0.930556
-32.8995,0.996349,0.290138,4,15,0,0.780402,1.63439,1.09999,0.137723,2.40731,0.393137,0.152234,0.520627,0.780402,0.780402,0.393137,0.12866,0.12866,0.338449,0.338449,0.909943
-33.0077,0.991362,0.290138,4,15,0,0.697715,1.89576,1.99053,0.1398,1.78188,0.133175,0.1048,0.602392,0.697715,0.697715,0.133175,0.130468,0.130468,0.342559,0.342559,0.831678
-33.3884,0.997745,0.290138,4,15,0,0.662176,1.22137,1.61129,0.146619,1.42944,0.412914,0.195226,0.529986,0.662176,0.662176,0.412914,0.136377,0.136377,0.355872,0.355872,0.760557
-32.8151,0.870415,0.290138,4,15,0,0.797048,1.41566,1.02862,0.156151,1.3216,0.331119,0.193496,0.512104,0.797048,0.797048,0.331119,0.14457,0.14457,0.37403,0.37403,0.733291
-32.615,0.994674,0.290138,4,15,0,0.769836,1.38377,1.47287,0.153245,1.67845,0.143963,0.192946,0.593338,0.769836,0.769836,0.143963,0.14208,0.14208,0.368549,0.368549,0.813337
-35.2016,0.975166,0.290138,4,15,0,0.704979,1.90368,4.74262,0.166777,1.0796,0.326284,0.105055,0.698835,0.704979,0.704979,0.326284,0.153612,0.153612,0.39367,0.39367,0.66027
-31.7756,1,0.290138,4,15,0,0.753556,1.57154,1.76646,0.147215,2.60677,0.290377,0.156533,0.624745,0.753556,0.753556,0.290377,0.136891,0.136891,0.357022,0.357022,0.926228
-32.5587,0.8685,0.290138,4,15,0,0.761177,1.48091,2.43803,0.139157,2.35977,0.329823,0.173114,0.694701,0.761177,0.761177,0.329823,0.129909,0.129909,0.341289,0.341289,0.905558
-33.7351,0.983181,0.290138,4,15,0,0.718074,1.68215,1.89308,0.131174,4.79172,0.34712,0.133542,0.609927,0.718074,0.718074,0.34712,0.122935,0.122935,0.325324,0.325324,0.991702
-33.0741,0.904157,0.290138,4,15,0,0.649774,1.44637,3.09969,0.144684,1.42432,0.147045,0.152972,0.620493,0.649774,0.649774,0.147045,0.134704,0.134704,0.352121,0.352121,0.759328
-33.6396,0.983348,0.290138,4,15,0,0.706418,1.30478,1.18566,0.145085,1.32328,0.399351,0.191603,0.490577,0.706418,0.706418,0.399351,0.135051,0.135051,0.3529,0.3529,0.733739
-33.6885,0.609618,0.290138,4,15,0,0.684112,1.12388,1.48072,0.151136,1.20378,0.359793,0.222348,0.528495,0.684112,0.684112,0.359793,0.14027,0.14027,0.364542,0.364542,0.699943
-34.6091,0.671015,0.290138,4,15,0,0.534105,0.980655,2.97523,0.131658,3.72232,0.197777,0.200324,0.506846,0.534105,0.534105,0.197777,0.12336,0.12336,0.326303,0.326303,0.975822
-35.1129,0.983701,0.290138,4,15,0,0.665743,1.7812,3.2136,0.141468,5.18741,0.179207,0.112135,0.638972,0.665743,0.665743,0.179207,0.131917,0.131917,0.345841,0.345841,0.994414
-32.8962,0.937898,0.290138,4,15,0,0.711041,1.11275,1.17825,0.169315,1.28532,0.249054,0.233686,0.492171,0.711041,0.711041,0.249054,0.155757,0.155757,0.398269,0.398269,0.723439
-31.8262,0.996664,0.290138,3,7,0,0.665625,1.28676,1.36401,0.154814,1.35228,0.254499,0.183822,0.495469,0.665625,0.665625,0.254499,0.143425,0.143425,0.371514,0.371514,0.74135
-31.8262,0.208007,0.290138,2,3,0,0.665625,1.28676,1.36401,0.154814,1.35228,0.254499,0.183822,0.495469,0.665625,0.665625,0.254499,0.143425,0.143425,0.371514,0.371514,0.74135
-33.0842,0.697895,0.290138,4,15,0,0.636909,1.13705,1.80752,0.143244,1.18414,0.259722,0.204298,0.532417,0.636909,0.636909,0.259722,0.133458,0.133458,0.349317,0.349317,0.693992
-32.9017,0.952528,0.290138,3,7,0,0.684509,1.0843,2.33961,0.162992,1.96617,0.231168,0.231458,0.618546,0.684509,0.684509,0.231168,0.150402,0.150402,0.386745,0.386745,0.860008
-32.8551,0.988786,0.290138,4,15,0,0.658185,1.15554,2.21729,0.156923,2.61184,0.267664,0.207254,0.586506,0.658185,0.658185,0.267664,0.14523,0.14523,0.375478,0.375478,0.926601
-31.7,0.939838,0.290138,3,7,0,0.716175,1.46239,2.43039,0.14661,1.90719,0.300055,0.165925,0.653149,0.716175,0.716175,0.300055,0.136369,0.136369,0.355854,0.355854,0.851503
-32.9095,0.457513,0.290138,4,15,0,0.594698,1.19779,3.00394,0.128144,1.705,0.28292,0.179516,0.565206,0.594698,0.594698,0.28292,0.120273,0.120273,0.319163,0.319163,0.818228
-32.4987,0.597809,0.290138,4,15,0,0.741355,1.64667,1.23607,0.120912,2.3405,0.234064,0.142852,0.525974,0.741355,0.741355,0.234064,0.113888,0.113888,0.30423,0.30423,0.90372
-32.3826,0.797042,0.290138,2,3,0,0.826332,1.83353,1.16812,0.125699,2.2429,0.200492,0.132087,0.569383,0.826332,0.826332,0.200492,0.11812,0.11812,0.31415,0.31415,0.893849
-34.1064,0.963947,0.290138,3,7,0,0.789569,1.93763,1.32085,0.114689,2.87592,0.157297,0.113733,0.578827,0.789569,0.789569,0.157297,0.108356,0.108356,0.291118,0.291118,0.943636
-33.1665,0.990675,0.290138,4,15,0,0.862507,2.08462,1.20463,0.122738,2.03693,0.210254,0.107256,0.603926,0.862507,0.862507,0.210254,0.115505,0.115505,0.308032,0.308032,0.869571
-33.5695,0.993931,0.290138,4,15,0,0.860162,1.6266,0.784091,0.141496,3.358,0.257491,0.169105,0.467468,0.860162,0.860162,0.257491,0.131941,0.131941,0.345895,0.345895,0.965195
-35.6944,0.938005,0.290138,4,15,0,0.913757,1.97973,0.599445,0.143628,3.12897,0.177929,0.126195,0.411998,0.913757,0.913757,0.177929,0.13379,0.13379,0.350066,0.350066,0.956237
-34.249,0.985178,0.290138,3,7,0,0.844422,2.19498,0.820042,0.133837,3.05726,0.19824,0.0940354,0.472528,0.844422,0.844422,0.19824,0.125267,0.125267,0.330692,0.330692,0.952984
-32.8119,0.916556,0.290138,4,15,0,0.797324,1.98205,1.26188,0.140305,3.25825,0.190115,0.10986,0.571586,0.797324,0.797324,0.190115,0.130907,0.130907,0.343555,0.343555,0.961544
-32.3224,0.990141,0.290138,4,15,0,0.807933,2.06169,1.06392,0.136239,2.20488,0.301204,0.102801,0.529116,0.807933,0.807933,0.301204,0.127366,0.127366,0.335497,0.335497,0.889736
-33.8508,0.987796,0.290138,3,7,0,0.864561,1.60537,0.835912,0.125793,1.64895,0.307705,0.173617,0.489792,0.864561,0.864561,0.307705,0.118203,0.118203,0.314345,0.314345,0.807748
-33.8397,0.980542,0.290138,3,7,0,0.710387,1.74,1.0428,0.127951,1.38887,0.280312,0.124688,0.46,0.710387,0.710387,0.280312,0.120103,0.120103,0.318768,0.318768,0.750644
-33.4022,0.894234,0.290138,4,15,0,0.886946,1.68703,0.816205,0.130724,1.59332,0.202345,0.164146,0.494821,0.886946,0.886946,0.202345,0.12254,0.12254,0.324412,0.324412,0.79675
-33.7595,0.965496,0.290138,4,15,0,0.755985,2.16506,1.46474,0.139901,1.95558,0.423757,0.0867438,0.581249,0.755985,0.755985,0.423757,0.130556,0.130556,0.342758,0.342758,0.858517
-34.9145,0.971596,0.290138,3,7,0,0.832396,2.28293,2.01589,0.131998,1.96691,0.435433,0.0848918,0.72152,0.832396,0.832396,0.435433,0.123657,0.123657,0.326989,0.326989,0.860112
